time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357691,network,wifi,24.342,43.7065993,-72.2870098,0.0,0.0,0.0,stationary,
1364358891,network,wifi,23.298,43.7065974,-72.2870467,0.0,0.0,0.0,stationary,
1364360091,network,wifi,22.858,43.7065981,-72.28704,0.0,0.0,0.0,stationary,
1364361291,network,wifi,21.234,43.7065982,-72.2870582,0.0,0.0,0.0,stationary,
1364362491,network,wifi,24.141,43.7065958,-72.2870141,0.0,0.0,0.0,stationary,
1364363691,network,wifi,24.494,43.706594,-72.2870093,0.0,0.0,0.0,stationary,
1364364891,network,wifi,22.294,43.7066083,-72.2870383,0.0,0.0,0.0,stationary,
1364366091,network,wifi,22.838,43.7066003,-72.2870409,0.0,0.0,0.0,stationary,
1364367291,network,wifi,23.469,43.7066045,-72.2870215,0.0,0.0,0.0,stationary,
1364368491,network,wifi,22.612,43.7066117,-72.2870432,0.0,0.0,0.0,stationary,
1364369691,network,wifi,23.703,43.7065949,-72.2870212,0.0,0.0,0.0,stationary,
1364370891,network,wifi,23.117,43.706608,-72.2870258,0.0,0.0,0.0,stationary,
1364372091,network,wifi,24.117,43.7066074,-72.2870107,0.0,0.0,0.0,stationary,
1364373291,network,wifi,24.487,43.7065946,-72.2870092,0.0,0.0,0.0,stationary,
1364374491,network,wifi,21.205,43.7066031,-72.2870568,0.0,0.0,0.0,stationary,
1364375691,network,wifi,23.998,43.7065885,-72.2870191,0.0,0.0,0.0,stationary,
1364376891,network,wifi,22.998,43.706614,-72.2870259,0.0,0.0,0.0,stationary,
1364378091,network,wifi,20.334,43.7066074,-72.2870687,0.0,0.0,0.0,stationary,
1364379291,network,wifi,26.709,43.7065913,-72.2869761,0.0,0.0,0.0,stationary,
1364380491,network,wifi,25.532,43.706601,-72.286991,0.0,0.0,0.0,stationary,
1364381691,network,wifi,20.0,43.7066042,-72.2870768,0.0,0.0,0.0,stationary,
1364382891,network,wifi,22.209,43.7066049,-72.2870407,0.0,0.0,0.0,stationary,
1364384092,network,wifi,21.983,43.7065946,-72.287048,0.0,0.0,0.0,stationary,
1364385291,network,wifi,24.732,43.7065812,-72.2870107,0.0,0.0,0.0,stationary,
1364386491,network,wifi,21.295,43.7066112,-72.2870527,0.0,0.0,0.0,stationary,
1364387691,network,wifi,24.683,43.7066169,-72.2869996,0.0,0.0,0.0,stationary,
1364388891,network,wifi,22.675,43.7066119,-72.2870314,0.0,0.0,0.0,stationary,
1364390091,network,wifi,23.714,43.7065913,-72.2870224,0.0,0.0,0.0,stationary,
1364391291,network,wifi,22.474,43.7066044,-72.2870373,0.0,0.0,0.0,stationary,
1364392491,network,wifi,20.629,43.7066064,-72.2870645,0.0,0.0,0.0,stationary,
1364393691,network,wifi,22.832,43.7066092,-72.2870298,0.0,0.0,0.0,stationary,
1364394891,network,wifi,22.989,43.7066095,-72.2870273,0.0,0.0,0.0,stationary,
1364396091,network,wifi,23.342,43.7066117,-72.2870213,0.0,0.0,0.0,stationary,
1364397291,network,wifi,23.66,43.7066134,-72.287016,0.0,0.0,0.0,stationary,
1364398491,network,wifi,23.908,43.7066116,-72.2870127,0.0,0.0,0.0,stationary,
1364399691,network,wifi,23.518,43.7066125,-72.2870184,0.0,0.0,0.0,stationary,
1364400891,network,wifi,22.451,43.7066022,-72.2870379,0.0,0.0,0.0,stationary,
1364402091,network,wifi,25.751,43.7066218,-72.2869824,0.0,0.0,0.0,stationary,
1364403291,network,wifi,23.229,43.7066044,-72.2870252,0.0,0.0,0.0,stationary,
1364404491,network,wifi,23.891,43.7066109,-72.287063,0.0,0.0,0.0,stationary,
1364405691,network,wifi,23.891,43.7066109,-72.287063,0.0,0.0,0.0,stationary,
1364406891,network,wifi,24.973,43.7065987,-72.2870003,0.0,0.0,0.0,stationary,
