time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364410654,network,wifi,22.094,43.7066051,-72.2870424,0.0,0.0,0.0,,
1364411866,network,wifi,24.652,43.7065982,-72.2870054,0.0,0.0,0.0,,
1364852743,network,wifi,24.06,43.706614,-72.2870392,0.0,0.0,0.0,,
1364853942,network,wifi,25.242,43.7066032,-72.2870255,0.0,0.0,0.0,,
1364854001,gps,,14.0,43.70714984,-72.2865919,199.399993896,0.0,0.559017,,
1364858745,gps,,11.0,43.63489089,-72.31598557,49.2999992371,0.0,0.0,,
1364859944,gps,,13.0,43.63487432,-72.3160269,88.9000015259,288.1,0.70710677,,
1364861145,gps,,11.0,43.63496729,-72.31644652,118.900001526,0.0,0.0,,
1364862343,gps,,5.0,43.63509154,-72.3161698,82.8000030518,278.4,2.236068,,
1364875397,gps,,7.0,43.69882328,-72.28230081,132.199996948,0.0,0.5,,
1364885144,network,wifi,61.344,43.71788,-72.3068024,0.0,0.0,0.0,moving,
1364886342,network,wifi,63.0,43.7177657,-72.3069009,0.0,0.0,0.0,stationary,
1364887542,network,wifi,37.817,43.7178864,-72.3067467,0.0,0.0,0.0,moving,
1364888743,network,wifi,84.452,43.7173316,-72.3076646,0.0,0.0,0.0,moving,
1364889942,network,wifi,107.764,43.7172423,-72.3077541,0.0,0.0,0.0,stationary,
1364891142,network,wifi,94.358,43.7173631,-72.3076233,0.0,0.0,0.0,stationary,
1364892342,network,wifi,92.519,43.7173649,-72.3075926,0.0,0.0,0.0,stationary,
1364893542,network,wifi,78.156,43.7174071,-72.3076431,0.0,0.0,0.0,stationary,
1364894743,gps,,10.0,43.71758305,-72.3067999,194.699996948,344.9,2.795085,,
1364895943,gps,,8.0,43.71767721,-72.30677538,142.199996948,0.0,0.0,,
1364897143,gps,,21.0,43.71779468,-72.30678795,161.899993896,86.5,1.25,,
1364898342,network,wifi,89.579,43.7173935,-72.3075653,0.0,0.0,0.0,stationary,
1364899540,gps,,9.0,43.71757691,-72.30703346,133.199996948,127.0,0.5,,
1364900740,gps,,8.0,43.71751983,-72.30705135,176.699996948,127.0,0.70710677,,
1364901942,network,wifi,84.328,43.7173864,-72.3074662,0.0,0.0,0.0,stationary,
1364903142,gps,,10.0,43.71749608,-72.30687003,155.399993896,0.0,0.0,,
1364904342,gps,,17.0,43.71774081,-72.3069607,146.600006104,0.0,0.0,,
1364905542,network,wifi,109.05,43.7176149,-72.3071063,0.0,0.0,0.0,stationary,
1364906742,gps,,10.0,43.71779306,-72.30677391,176.5,0.0,0.0,,
1364907942,network,wifi,114.787,43.7177046,-72.3071131,0.0,0.0,0.0,stationary,
1364909142,gps,,11.0,43.71767857,-72.30700046,139.600006104,0.0,0.0,,
1364910341,gps,,8.0,43.71773357,-72.30684755,152.699996948,198.1,0.25,,
1364911541,gps,,23.0,43.71774524,-72.30697925,141.5,0.0,0.0,,
1364912741,gps,,14.0,43.71751747,-72.30685345,149.899993896,358.6,0.70710677,,
1364913942,network,wifi,57.465,43.717766,-72.3068422,0.0,0.0,0.0,moving,
1364915142,network,wifi,133.563,43.717802,-72.3068472,0.0,0.0,0.0,stationary,
1364916341,gps,,12.0,43.71796846,-72.30685916,150.300003052,323.1,1.25,,
