time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364404322,network,wifi,20.0,43.706599,-72.2869782,0.0,0.0,0.0,,
1364405529,network,wifi,24.247,43.7065883,-72.2870153,0.0,0.0,0.0,,
1364406729,network,wifi,25.446,43.7066068,-72.2869906,0.0,0.0,0.0,stationary,
1364407929,network,wifi,20.0,43.7066055,-72.2869807,0.0,0.0,0.0,stationary,
1364409811,network,wifi,23.712,43.706607,-72.287017,0.0,0.0,0.0,,
1364411011,network,wifi,24.541,43.7066061,-72.2870046,0.0,0.0,0.0,,
1364412211,network,wifi,22.713,43.7066027,-72.2870337,0.0,0.0,0.0,stationary,
1364413411,network,wifi,22.386,43.706591,-72.2870577,0.0,0.0,0.0,stationary,
1364414611,network,wifi,22.144,43.7065995,-72.2870436,0.0,0.0,0.0,stationary,
1364415811,network,wifi,22.692,43.7065831,-72.2870419,0.0,0.0,0.0,stationary,
1364417011,network,wifi,23.683,43.7065974,-72.2870206,0.0,0.0,0.0,stationary,
1364417012,network,wifi,23.198,43.7065854,-72.2870329,0.0,0.0,0.0,stationary,
1364503407,gps,,6.0,43.70294703,-72.285389,135.300003052,88.6,1.8200275,,
1364513011,network,wifi,30.0,43.7044583,-72.2828255,0.0,0.0,0.0,moving,
1364514211,network,wifi,29.534,43.7045341,-72.2826117,0.0,0.0,0.0,stationary,
1364515411,network,wifi,29.443,43.7045346,-72.2826159,0.0,0.0,0.0,stationary,
1364516611,network,wifi,39.0,43.7043747,-72.2825872,0.0,0.0,0.0,stationary,
1364517812,network,wifi,64.673,43.7042319,-72.2827821,0.0,0.0,0.0,stationary,
1364519011,network,wifi,68.896,43.7023253,-72.286737,0.0,0.0,0.0,moving,
1364520213,network,wifi,31.997,43.7017525,-72.2881679,0.0,0.0,0.0,moving,
1364521413,network,wifi,20.0,43.7015852,-72.2880944,0.0,0.0,0.0,moving,
1364522611,network,wifi,77.638,43.7022354,-72.2866949,0.0,0.0,0.0,moving,
1364523811,network,wifi,76.085,43.7021928,-72.2866509,0.0,0.0,0.0,moving,
1364525011,network,wifi,75.083,43.7021995,-72.2866694,0.0,0.0,0.0,stationary,
1364526211,network,wifi,71.643,43.7023043,-72.2866828,0.0,0.0,0.0,stationary,
1364527411,network,wifi,76.266,43.7021966,-72.2866689,0.0,0.0,0.0,stationary,
1364528611,network,wifi,76.068,43.7021999,-72.2866691,0.0,0.0,0.0,stationary,
1364529811,network,wifi,74.557,43.7023623,-72.2866817,0.0,0.0,0.0,stationary,
1364531011,network,wifi,78.195,43.7022192,-72.2866673,0.0,0.0,0.0,stationary,
