time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364407095,network,wifi,22.995,43.7066157,-72.2870255,0.0,0.0,0.0,,
1364408295,network,wifi,22.667,43.706599,-72.2870357,0.0,0.0,0.0,,
1364411158,network,wifi,20.0,43.7065844,-72.2870059,0.0,0.0,0.0,,
1364416681,network,wifi,22.421,43.7065943,-72.2870413,0.0,0.0,0.0,,
1364417891,gps,,11.0,43.70261202,-72.28930718,131.399993896,162.1,2.5,,
1364417962,gps,,3.0,43.70258058,-72.28933424,140.0,0.0,0.0,,
1364420288,network,wifi,57.628,43.680423,-72.2940108,0.0,0.0,0.0,,
1364421487,network,wifi,127.5,43.6804431,-72.2939505,0.0,0.0,0.0,,
1364422687,network,wifi,174.0,43.6807358,-72.2936777,0.0,0.0,0.0,stationary,
1364423887,network,wifi,232.5,43.6804616,-72.2939884,0.0,0.0,0.0,stationary,
1364425087,network,wifi,105.0,43.6805022,-72.2939645,0.0,0.0,0.0,stationary,
1364426292,gps,,16.0,43.68075884,-72.29361373,38.2000007629,210.7,0.9013878,,
1364427487,network,wifi,145.5,43.680334,-72.2941314,0.0,0.0,0.0,stationary,
1364428687,network,wifi,165.0,43.68026,-72.2942067,0.0,0.0,0.0,stationary,
1364429887,network,wifi,141.0,43.6803544,-72.2940938,0.0,0.0,0.0,stationary,
1364431087,network,wifi,144.0,43.6803271,-72.2941169,0.0,0.0,0.0,stationary,
1364432287,network,wifi,144.0,43.6803271,-72.2941169,0.0,0.0,0.0,stationary,
1364433487,network,wifi,40.5,43.6801843,-72.2942751,0.0,0.0,0.0,stationary,
1364434687,network,wifi,40.5,43.680187,-72.2942736,0.0,0.0,0.0,stationary,
1364435887,network,wifi,39.0,43.6801883,-72.2942665,0.0,0.0,0.0,stationary,
1364437091,gps,,14.0,43.68048191,-72.29368549,137.5,169.4,1.25,,
1364438287,network,wifi,139.5,43.6803355,-72.2941202,0.0,0.0,0.0,stationary,
1364439487,network,wifi,51.149,43.6804399,-72.2939162,0.0,0.0,0.0,stationary,
1364440691,gps,,8.0,43.68060195,-72.29378244,96.5,178.8,0.25,,
1364441887,network,wifi,136.5,43.6803515,-72.2940981,0.0,0.0,0.0,stationary,
1364443087,network,wifi,136.5,43.6803515,-72.2940981,0.0,0.0,0.0,stationary,
1364444287,network,wifi,99.0,43.6805891,-72.2938873,0.0,0.0,0.0,stationary,
1364445487,network,wifi,61.5,43.6804071,-72.2940867,0.0,0.0,0.0,stationary,
1364446687,network,wifi,204.0,43.6806503,-72.2938293,0.0,0.0,0.0,stationary,
1364447887,network,wifi,163.5,43.6802226,-72.2942443,0.0,0.0,0.0,stationary,
1364449087,network,wifi,135.0,43.6804502,-72.2940366,0.0,0.0,0.0,stationary,
1364450287,network,wifi,60.0,43.6805838,-72.2937838,0.0,0.0,0.0,stationary,
1364451487,network,wifi,72.0,43.6805906,-72.2937873,0.0,0.0,0.0,stationary,
1364452687,network,wifi,72.0,43.6805906,-72.2937873,0.0,0.0,0.0,stationary,
1364453889,gps,,5.0,43.68058265,-72.29350268,107.0,0.0,0.0,,
1364455087,network,wifi,142.5,43.6802003,-72.2942341,0.0,0.0,0.0,stationary,
1364456287,network,wifi,139.5,43.6803329,-72.2941355,0.0,0.0,0.0,stationary,
1364457487,network,wifi,52.5,43.6806352,-72.2941379,0.0,0.0,0.0,stationary,
1364458687,network,wifi,157.5,43.6802191,-72.2942116,0.0,0.0,0.0,stationary,
1364459887,network,wifi,127.5,43.68038,-72.2940546,0.0,0.0,0.0,stationary,
1364461087,network,wifi,94.5,43.6805008,-72.2938265,0.0,0.0,0.0,stationary,
1364462287,network,wifi,126.0,43.6807548,-72.2937274,0.0,0.0,0.0,stationary,
