time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357351,network,wifi,23.862,43.7065838,-72.2870232,0.0,0.0,0.0,stationary,
1364358551,network,wifi,25.763,43.7066074,-72.2869856,0.0,0.0,0.0,stationary,
1364359751,network,wifi,24.119,43.7065979,-72.2870137,0.0,0.0,0.0,stationary,
1364360951,network,wifi,25.347,43.7065863,-72.286999,0.0,0.0,0.0,stationary,
1364362151,network,wifi,22.852,43.7065975,-72.2870334,0.0,0.0,0.0,stationary,
1364363351,network,wifi,23.876,43.7065849,-72.2870225,0.0,0.0,0.0,stationary,
1364364551,network,wifi,22.294,43.7065822,-72.2870486,0.0,0.0,0.0,stationary,
1364365751,network,wifi,23.573,43.7065893,-72.2870254,0.0,0.0,0.0,stationary,
1364366951,network,wifi,23.899,43.7065857,-72.2870218,0.0,0.0,0.0,stationary,
1364368151,network,wifi,23.058,43.7065863,-72.2870347,0.0,0.0,0.0,stationary,
1364369351,network,wifi,25.386,43.7065905,-72.2869968,0.0,0.0,0.0,stationary,
1364370551,network,wifi,22.814,43.7065896,-72.2870371,0.0,0.0,0.0,stationary,
1364371751,network,wifi,23.237,43.7065901,-72.2870303,0.0,0.0,0.0,stationary,
1364372951,network,wifi,22.556,43.7066045,-72.2870355,0.0,0.0,0.0,stationary,
1364374151,network,wifi,22.96,43.7066033,-72.2870297,0.0,0.0,0.0,stationary,
1364375351,network,wifi,23.795,43.7066045,-72.2870165,0.0,0.0,0.0,stationary,
1364376551,network,wifi,22.959,43.7066001,-72.2870308,0.0,0.0,0.0,stationary,
1364377751,network,wifi,24.127,43.7065942,-72.2870149,0.0,0.0,0.0,stationary,
1364378951,network,wifi,23.235,43.7065924,-72.2870294,0.0,0.0,0.0,stationary,
1364380151,network,wifi,23.086,43.7065912,-72.2870322,0.0,0.0,0.0,stationary,
1364381351,network,wifi,23.067,43.7065907,-72.2870327,0.0,0.0,0.0,stationary,
1364382551,network,wifi,24.398,43.7065897,-72.2870124,0.0,0.0,0.0,stationary,
1364383751,network,wifi,23.075,43.7066007,-72.2870288,0.0,0.0,0.0,stationary,
1364384951,network,wifi,27.059,43.7065882,-72.2869718,0.0,0.0,0.0,stationary,
1364386151,network,wifi,23.191,43.7065963,-72.2870286,0.0,0.0,0.0,stationary,
1364387351,network,wifi,23.893,43.7065916,-72.2870195,0.0,0.0,0.0,stationary,
1364388551,network,wifi,23.431,43.7065996,-72.2870237,0.0,0.0,0.0,stationary,
1364389751,network,wifi,25.909,43.7066274,-72.286979,0.0,0.0,0.0,stationary,
1364390951,network,wifi,24.924,43.7066232,-72.2869946,0.0,0.0,0.0,stationary,
1364392151,network,wifi,23.59,43.7066206,-72.2870153,0.0,0.0,0.0,stationary,
1364393351,network,wifi,23.491,43.7066114,-72.2870191,0.0,0.0,0.0,stationary,
1364394551,network,wifi,22.728,43.7066029,-72.2870334,0.0,0.0,0.0,stationary,
1364395751,network,wifi,23.099,43.7066017,-72.2870281,0.0,0.0,0.0,stationary,
1364396951,network,wifi,24.807,43.7066091,-72.2869997,0.0,0.0,0.0,stationary,
1364398151,network,wifi,21.448,43.7066166,-72.2870488,0.0,0.0,0.0,stationary,
1364399351,network,wifi,23.912,43.7065876,-72.2870208,0.0,0.0,0.0,stationary,
1364400551,network,wifi,23.329,43.7065789,-72.2870356,0.0,0.0,0.0,stationary,
1364401751,network,wifi,23.889,43.7065835,-72.2870229,0.0,0.0,0.0,stationary,
1364402951,network,wifi,22.934,43.7065944,-72.2870333,0.0,0.0,0.0,stationary,
1364404151,network,wifi,26.287,43.7066106,-72.2869768,0.0,0.0,0.0,stationary,
