time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357335,network,wifi,22.0,43.7071533,-72.2887989,0.0,0.0,0.0,stationary,
1364358535,network,wifi,20.0,43.7071374,-72.2887973,0.0,0.0,0.0,stationary,
1364359697,network,wifi,20.0,43.7071372,-72.2887799,0.0,0.0,0.0,stationary,
1364360935,network,wifi,20.0,43.7071353,-72.2887844,0.0,0.0,0.0,stationary,
1364362038,network,wifi,20.0,43.7071494,-72.2887615,0.0,0.0,0.0,,
1364363340,gps,,7.0,43.70719212,-72.28874447,153.399993896,0.0,0.0,,
1364364535,network,wifi,36.0,43.7071127,-72.2886007,0.0,0.0,0.0,stationary,
1364365638,network,wifi,20.0,43.7071138,-72.2887756,0.0,0.0,0.0,stationary,
1364366898,network,wifi,20.0,43.7071594,-72.2887732,0.0,0.0,0.0,stationary,
1364368135,network,wifi,20.0,43.7071421,-72.2888005,0.0,0.0,0.0,stationary,
1364369335,network,wifi,20.0,43.7071328,-72.2887933,0.0,0.0,0.0,stationary,
1364370499,network,wifi,20.0,43.7071408,-72.2887472,0.0,0.0,0.0,stationary,
1364371735,network,wifi,21.0,43.7071415,-72.2887891,0.0,0.0,0.0,stationary,
1364372935,network,wifi,20.0,43.7071179,-72.28882,0.0,0.0,0.0,stationary,
1364374139,network,wifi,20.0,43.7071116,-72.2887129,0.0,0.0,0.0,stationary,
1364375335,network,wifi,22.0,43.7071261,-72.2886917,0.0,0.0,0.0,stationary,
1364376535,network,wifi,20.0,43.7071392,-72.2888105,0.0,0.0,0.0,stationary,
1364377739,network,wifi,20.0,43.707125,-72.2888063,0.0,0.0,0.0,stationary,
1364378935,network,wifi,20.0,43.7071416,-72.2887462,0.0,0.0,0.0,stationary,
1364380135,network,wifi,20.0,43.7071302,-72.2888058,0.0,0.0,0.0,stationary,
1364381339,network,wifi,20.0,43.7071443,-72.288741,0.0,0.0,0.0,moving,
1364382535,network,wifi,24.0,43.7071303,-72.2888268,0.0,0.0,0.0,stationary,
1364383639,network,wifi,20.0,43.7071454,-72.2887603,0.0,0.0,0.0,,
1364384940,gps,,4.0,43.70734545,-72.28874602,90.5999984741,0.0,0.0,,
1364386135,network,wifi,20.0,43.7071403,-72.288768,0.0,0.0,0.0,stationary,
1364387233,network,wifi,20.0,43.7071451,-72.2888301,0.0,0.0,0.0,stationary,
1364388541,gps,,8.0,43.70682134,-72.28853157,167.399993896,0.0,0.0,,
1364389735,network,wifi,24.0,43.7071242,-72.2887561,0.0,0.0,0.0,stationary,
1364390935,network,wifi,20.0,43.7071266,-72.2888138,0.0,0.0,0.0,stationary,
1364392095,network,wifi,20.0,43.7028015,-72.2899442,0.0,0.0,0.0,moving,
1364393333,network,wifi,47.566,43.7086841,-72.2836192,0.0,0.0,0.0,stationary,
1364394434,network,wifi,59.702,43.7086755,-72.2836716,0.0,0.0,0.0,stationary,
1364395695,network,wifi,37.872,43.7086881,-72.2836366,0.0,0.0,0.0,stationary,
1364396935,network,wifi,28.0,43.7087369,-72.2841533,0.0,0.0,0.0,moving,
1364398135,network,wifi,20.0,43.7027973,-72.2900125,0.0,0.0,0.0,moving,
1364399311,network,wifi,20.0,43.7027722,-72.2899837,0.0,0.0,0.0,stationary,
1364400535,network,wifi,20.0,43.7028167,-72.2900215,0.0,0.0,0.0,stationary,
1364401740,gps,,17.0,43.70730088,-72.28863696,164.600006104,0.0,0.0,,
1364402939,network,wifi,20.0,43.7071212,-72.2889219,0.0,0.0,0.0,,
1364404135,network,wifi,20.0,43.7071419,-72.2889051,0.0,0.0,0.0,stationary,
1364405335,network,wifi,20.0,43.7071424,-72.288742,0.0,0.0,0.0,stationary,
1364406539,network,wifi,24.805,43.7089186,-72.2841924,0.0,0.0,0.0,stationary,
1364407736,network,wifi,58.405,43.7089658,-72.2840766,0.0,0.0,0.0,stationary,
1364408831,network,wifi,29.418,43.7089272,-72.2840876,0.0,0.0,0.0,stationary,
1364410096,network,wifi,29.945,43.7089452,-72.2841174,0.0,0.0,0.0,stationary,
1364411335,network,wifi,20.0,43.7071383,-72.28884,0.0,0.0,0.0,stationary,
1364412535,network,wifi,33.0,43.7026343,-72.284489,0.0,0.0,0.0,stationary,
1364413695,network,wifi,25.0,43.702645,-72.2845577,0.0,0.0,0.0,stationary,
1364414935,network,wifi,23.0,43.7026727,-72.2844272,0.0,0.0,0.0,stationary,
1364416135,network,wifi,26.0,43.702617,-72.2845823,0.0,0.0,0.0,stationary,
1364417339,network,wifi,27.0,43.7026574,-72.2844084,0.0,0.0,0.0,,
1364418535,network,wifi,22.0,43.7026737,-72.2844316,0.0,0.0,0.0,moving,
1364419740,network,wifi,48.755,43.7031003,-72.2904817,0.0,0.0,0.0,moving,
1364420895,network,wifi,20.0,43.7031862,-72.290798,0.0,0.0,0.0,stationary,
1364422138,network,wifi,20.0,43.7032037,-72.2908674,0.0,0.0,0.0,stationary,
1364423292,network,wifi,20.0,43.7071316,-72.2888463,0.0,0.0,0.0,stationary,
1364424539,network,wifi,37.5,43.707155,-72.2887494,0.0,0.0,0.0,moving,
1364425739,network,wifi,20.0,43.7071405,-72.2887635,0.0,0.0,0.0,stationary,
1364426892,network,wifi,20.0,43.7071237,-72.2887872,0.0,0.0,0.0,stationary,
1364428139,network,wifi,20.0,43.7071395,-72.2888288,0.0,0.0,0.0,stationary,
1364429339,network,wifi,20.0,43.7071292,-72.2889128,0.0,0.0,0.0,stationary,
1364430539,network,wifi,20.0,43.7071065,-72.288915,0.0,0.0,0.0,stationary,
1364431739,network,wifi,20.0,43.7071261,-72.2889308,0.0,0.0,0.0,stationary,
1364432939,network,wifi,20.0,43.7071382,-72.2889013,0.0,0.0,0.0,stationary,
1364434139,network,wifi,20.0,43.7071353,-72.2888763,0.0,0.0,0.0,stationary,
1364435339,network,wifi,20.0,43.7071289,-72.288912,0.0,0.0,0.0,stationary,
1364436538,network,wifi,20.0,43.7071314,-72.2888697,0.0,0.0,0.0,stationary,
1364437739,network,wifi,20.0,43.7071253,-72.2888755,0.0,0.0,0.0,stationary,
1364438939,network,wifi,20.0,43.7071385,-72.2888798,0.0,0.0,0.0,stationary,
1364440140,network,wifi,20.0,43.7071329,-72.2888825,0.0,0.0,0.0,stationary,
1364441339,network,wifi,20.0,43.7071118,-72.2888871,0.0,0.0,0.0,stationary,
1364442538,network,wifi,20.0,43.7060697,-72.2913969,0.0,0.0,0.0,stationary,
1364443735,network,wifi,20.0,43.707158,-72.2888286,0.0,0.0,0.0,moving,
1364444935,network,wifi,20.0,43.7071691,-72.2888372,0.0,0.0,0.0,stationary,
1364446139,network,wifi,20.0,43.7071813,-72.2888472,0.0,0.0,0.0,stationary,
1364447233,network,wifi,20.0,43.7071487,-72.2887647,0.0,0.0,0.0,stationary,
1364448463,network,wifi,20.0,43.7071634,-72.2887003,0.0,0.0,0.0,stationary,
1364449739,network,wifi,22.0,43.707145,-72.2887491,0.0,0.0,0.0,stationary,
1364450939,network,wifi,20.0,43.7071507,-72.2888105,0.0,0.0,0.0,stationary,
1364452139,network,wifi,20.0,43.7071507,-72.2887927,0.0,0.0,0.0,stationary,
1364453339,network,wifi,25.0,43.7071043,-72.2888038,0.0,0.0,0.0,stationary,
1364454539,network,wifi,20.0,43.707144,-72.2888169,0.0,0.0,0.0,stationary,
1364455694,network,wifi,20.0,43.7071428,-72.2888444,0.0,0.0,0.0,stationary,
1364456939,network,wifi,20.0,43.7071507,-72.2887749,0.0,0.0,0.0,stationary,
1364458139,network,wifi,20.0,43.7071416,-72.288828,0.0,0.0,0.0,stationary,
1364459294,network,wifi,20.0,43.7071522,-72.2887411,0.0,0.0,0.0,stationary,
1364460539,network,wifi,20.0,43.707129,-72.2887632,0.0,0.0,0.0,stationary,
1364461739,network,wifi,20.0,43.7071408,-72.288778,0.0,0.0,0.0,stationary,
1364462893,network,wifi,20.0,43.7071433,-72.2887093,0.0,0.0,0.0,stationary,
1364464139,network,wifi,20.0,43.7071392,-72.2887922,0.0,0.0,0.0,stationary,
1364465339,network,wifi,20.0,43.7071374,-72.2887784,0.0,0.0,0.0,stationary,
1364466493,network,wifi,20.0,43.7071446,-72.2887374,0.0,0.0,0.0,stationary,
1364467739,network,wifi,22.0,43.7071388,-72.2887664,0.0,0.0,0.0,stationary,
1364468940,gps,,9.0,43.70722063,-72.28879521,160.199996948,0.0,0.0,,
1364470094,network,wifi,20.0,43.7071493,-72.2887908,0.0,0.0,0.0,stationary,
1364471339,network,wifi,25.0,43.7071567,-72.2888291,0.0,0.0,0.0,stationary,
1364472539,network,wifi,20.0,43.7071356,-72.2887535,0.0,0.0,0.0,stationary,
1364473739,network,wifi,20.0,43.7071431,-72.2887637,0.0,0.0,0.0,moving,
1364474939,network,wifi,20.0,43.7028138,-72.2899568,0.0,0.0,0.0,stationary,
