time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357071,network,wifi,49.0,43.7039238,-72.2906277,0.0,0.0,0.0,moving,
1364358272,network,wifi,38.497,43.704046,-72.2905812,0.0,0.0,0.0,stationary,
1364359471,network,wifi,36.668,43.7040322,-72.290554,0.0,0.0,0.0,stationary,
1364360671,network,wifi,31.056,43.7041391,-72.2905558,0.0,0.0,0.0,stationary,
1364361871,network,wifi,41.177,43.7040569,-72.2905986,0.0,0.0,0.0,stationary,
1364363071,network,wifi,38.929,43.7040574,-72.290565,0.0,0.0,0.0,stationary,
1364364271,network,wifi,38.758,43.7040423,-72.2905607,0.0,0.0,0.0,stationary,
1364365471,network,wifi,40.173,43.7040097,-72.2905758,0.0,0.0,0.0,stationary,
1364366671,network,wifi,39.236,43.7040571,-72.2905917,0.0,0.0,0.0,stationary,
1364367871,network,wifi,40.159,43.7040612,-72.2906052,0.0,0.0,0.0,stationary,
1364369071,network,wifi,39.942,43.704059,-72.2905803,0.0,0.0,0.0,stationary,
1364370271,network,wifi,39.427,43.7040789,-72.2905736,0.0,0.0,0.0,stationary,
1364371471,network,wifi,38.869,43.7040251,-72.2905867,0.0,0.0,0.0,stationary,
1364372671,network,wifi,39.57,43.7040308,-72.2905711,0.0,0.0,0.0,stationary,
1364373871,network,wifi,40.508,43.7040634,-72.2905891,0.0,0.0,0.0,stationary,
1364375071,network,wifi,40.748,43.7040608,-72.2905925,0.0,0.0,0.0,stationary,
1364376271,network,wifi,40.513,43.7040624,-72.2906104,0.0,0.0,0.0,stationary,
1364377471,network,wifi,39.012,43.7040617,-72.290588,0.0,0.0,0.0,stationary,
1364378671,network,wifi,39.119,43.7040617,-72.2905896,0.0,0.0,0.0,stationary,
1364379871,network,wifi,40.159,43.7040671,-72.2905841,0.0,0.0,0.0,stationary,
1364381071,network,wifi,39.136,43.7040377,-72.2905909,0.0,0.0,0.0,stationary,
1364382271,network,wifi,38.5,43.7040828,-72.2905598,0.0,0.0,0.0,stationary,
1364383471,network,wifi,38.808,43.7040585,-72.2905852,0.0,0.0,0.0,stationary,
1364384671,network,wifi,40.79,43.70404,-72.2905909,0.0,0.0,0.0,stationary,
1364385871,network,wifi,39.915,43.7040593,-72.2906017,0.0,0.0,0.0,stationary,
1364387071,network,wifi,37.177,43.7040556,-72.2905386,0.0,0.0,0.0,stationary,
1364388271,network,wifi,37.658,43.7040118,-72.2905678,0.0,0.0,0.0,stationary,
1364389471,network,wifi,43.205,43.7041207,-72.2902404,0.0,0.0,0.0,stationary,
1364390671,network,wifi,38.903,43.7040128,-72.2905573,0.0,0.0,0.0,stationary,
1364391871,network,wifi,30.895,43.704114,-72.290644,0.0,0.0,0.0,stationary,
1364393073,network,wifi,46.477,43.7088428,-72.2839499,0.0,0.0,0.0,moving,
1364394271,network,wifi,52.393,43.7087957,-72.283889,0.0,0.0,0.0,moving,
1364395471,network,wifi,37.903,43.7087113,-72.2837899,0.0,0.0,0.0,stationary,
1364396671,network,wifi,47.69,43.7088148,-72.2839761,0.0,0.0,0.0,stationary,
1364397872,network,wifi,33.993,43.70562,-72.2892694,0.0,0.0,0.0,moving,
1364399071,network,wifi,34.673,43.7056172,-72.2892788,0.0,0.0,0.0,moving,
1364400271,network,wifi,32.506,43.7056351,-72.2892531,0.0,0.0,0.0,stationary,
1364401472,network,wifi,33.09,43.7062413,-72.28911,0.0,0.0,0.0,moving,
1364402671,network,wifi,35.179,43.7062693,-72.2890792,0.0,0.0,0.0,moving,
1364403871,network,wifi,34.339,43.706268,-72.2891005,0.0,0.0,0.0,stationary,
1364405071,network,wifi,33.01,43.7062519,-72.2891019,0.0,0.0,0.0,stationary,
1364406272,network,wifi,31.613,43.7029982,-72.2909563,0.0,0.0,0.0,moving,
1364407434,gps,,4.0,43.70296747,-72.29077291,155.699996948,0.0,0.5,,
1364408671,network,wifi,104.996,43.7039389,-72.2906476,0.0,0.0,0.0,moving,
1364409871,network,wifi,39.026,43.7040766,-72.2905866,0.0,0.0,0.0,moving,
1364411071,network,wifi,39.59,43.7040841,-72.290594,0.0,0.0,0.0,stationary,
1364412271,network,wifi,38.227,43.7040666,-72.2905758,0.0,0.0,0.0,stationary,
1364413471,network,wifi,34.118,43.7040112,-72.2905727,0.0,0.0,0.0,stationary,
1364415871,network,wifi,39.993,43.7039969,-72.2906012,0.0,0.0,0.0,moving,
1364417071,network,wifi,36.33,43.7039946,-72.2905459,0.0,0.0,0.0,moving,
1364418271,network,wifi,38.683,43.7040408,-72.2905841,0.0,0.0,0.0,stationary,
1364419471,network,wifi,36.585,43.7039994,-72.2905504,0.0,0.0,0.0,stationary,
1364420671,network,wifi,36.617,43.7040297,-72.2905532,0.0,0.0,0.0,stationary,
1364421871,network,wifi,38.145,43.7040354,-72.2905761,0.0,0.0,0.0,stationary,
