time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364410746,network,wifi,22.963,43.7066085,-72.287028,0.0,0.0,0.0,,
1364411870,network,wifi,23.599,43.7065788,-72.2870296,0.0,0.0,0.0,,
1364760750,network,wifi,25.713,43.706597,-72.2869895,0.0,0.0,0.0,moving,
1364761949,network,wifi,61.176,43.7055512,-72.2886192,0.0,0.0,0.0,moving,
1364763149,network,wifi,60.378,43.7055429,-72.2886516,0.0,0.0,0.0,stationary,
1364764349,network,wifi,61.93,43.7055514,-72.2886018,0.0,0.0,0.0,stationary,
1364765549,network,wifi,20.0,43.7058072,-72.2878776,0.0,0.0,0.0,moving,
1364766749,network,wifi,20.0,43.7057872,-72.2878387,0.0,0.0,0.0,moving,
1364767949,network,wifi,20.0,43.7057882,-72.2878497,0.0,0.0,0.0,stationary,
1364769149,network,wifi,43.332,43.7055401,-72.2886109,0.0,0.0,0.0,moving,
1364770349,network,wifi,33.886,43.7055363,-72.2885861,0.0,0.0,0.0,moving,
1364771538,network,wifi,36.116,43.7055214,-72.2886384,0.0,0.0,0.0,stationary,
1364772749,network,wifi,61.915,43.7055306,-72.2886361,0.0,0.0,0.0,stationary,
1364773949,network,wifi,32.672,43.7055547,-72.2886129,0.0,0.0,0.0,stationary,
1364775149,network,wifi,36.765,43.7055118,-72.2886277,0.0,0.0,0.0,stationary,
1364776349,network,wifi,59.75,43.7055524,-72.2886503,0.0,0.0,0.0,stationary,
1364777549,network,wifi,58.747,43.705572,-72.2886414,0.0,0.0,0.0,stationary,
1364778752,network,wifi,57.307,43.7049354,-72.2889206,0.0,0.0,0.0,moving,
1364779952,network,wifi,45.993,43.7011259,-72.2893375,0.0,0.0,0.0,moving,
1364781149,network,wifi,45.668,43.7011598,-72.2893527,0.0,0.0,0.0,stationary,
1364782349,network,wifi,45.099,43.7011952,-72.2893762,0.0,0.0,0.0,stationary,
1364783549,network,wifi,20.0,43.7057918,-72.2878988,0.0,0.0,0.0,moving,
1364784749,network,wifi,30.0,43.7058228,-72.2877159,0.0,0.0,0.0,stationary,
1364785949,network,wifi,30.0,43.7058258,-72.2877945,0.0,0.0,0.0,stationary,
1364787149,network,wifi,20.0,43.7058154,-72.2878506,0.0,0.0,0.0,stationary,
1364788349,network,wifi,20.0,43.7057992,-72.2878107,0.0,0.0,0.0,stationary,
1364789549,network,wifi,20.0,43.7057994,-72.2878445,0.0,0.0,0.0,stationary,
1364790749,network,wifi,20.0,43.7057872,-72.2878155,0.0,0.0,0.0,stationary,
1364791949,network,wifi,20.0,43.7042923,-72.2970556,0.0,0.0,0.0,moving,
1364793149,network,wifi,20.0,43.7043156,-72.297043,0.0,0.0,0.0,stationary,
1364794349,network,wifi,20.0,43.7043029,-72.2970532,0.0,0.0,0.0,stationary,
1364795549,network,wifi,20.0,43.704311,-72.2970374,0.0,0.0,0.0,stationary,
1364796749,network,wifi,20.0,43.704301,-72.29703,0.0,0.0,0.0,stationary,
1364797949,network,wifi,20.0,43.7043055,-72.297068,0.0,0.0,0.0,stationary,
1364799149,network,wifi,20.0,43.7043081,-72.2970227,0.0,0.0,0.0,stationary,
1364800349,network,wifi,20.0,43.7043329,-72.2970426,0.0,0.0,0.0,stationary,
