time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364404054,network,wifi,24.595,43.7066225,-72.2870505,0.0,0.0,0.0,,
1364405254,network,wifi,22.587,43.7066058,-72.2870346,0.0,0.0,0.0,,
1364406455,network,wifi,46.878,43.7089155,-72.2840136,0.0,0.0,0.0,moving,
1364407654,network,wifi,29.169,43.7089395,-72.2840798,0.0,0.0,0.0,moving,
1364408854,network,wifi,48.01,43.7089218,-72.2840783,0.0,0.0,0.0,stationary,
1364410055,network,wifi,25.0,43.7092822,-72.2837578,0.0,0.0,0.0,moving,
1364411257,network,wifi,39.714,43.7054993,-72.2900143,0.0,0.0,0.0,moving,
1364412454,network,wifi,20.797,43.7055093,-72.2900297,0.0,0.0,0.0,moving,
1364413654,network,wifi,23.985,43.7054799,-72.2900714,0.0,0.0,0.0,stationary,
1364414856,network,wifi,20.0,43.7055077,-72.2900387,0.0,0.0,0.0,stationary,
1364416055,network,wifi,36.0,43.7061241,-72.2910005,0.0,0.0,0.0,moving,
1364417254,network,wifi,20.0,43.7061466,-72.2909759,0.0,0.0,0.0,stationary,
1364418454,network,wifi,20.0,43.7062337,-72.2909428,0.0,0.0,0.0,stationary,
1364419654,network,wifi,20.0,43.7062721,-72.2909142,0.0,0.0,0.0,stationary,
1364420854,network,wifi,24.0,43.7062152,-72.2909091,0.0,0.0,0.0,stationary,
1364425656,gps,,7.0,43.68033211,-72.29442891,111.199996948,354.3,19.775301,,
1364426854,network,wifi,22.011,43.7062339,-72.2909181,0.0,0.0,0.0,stationary,
1364428054,network,wifi,44.303,43.7062652,-72.2909044,0.0,0.0,0.0,stationary,
1364429255,network,wifi,30.0,43.7061747,-72.2908818,0.0,0.0,0.0,stationary,
1364430454,network,wifi,23.942,43.7062687,-72.2909454,0.0,0.0,0.0,stationary,
1364431654,network,wifi,20.134,43.7061835,-72.2908782,0.0,0.0,0.0,stationary,
1364432854,network,wifi,20.0,43.7062059,-72.2909246,0.0,0.0,0.0,stationary,
1364434054,network,wifi,23.017,43.7062539,-72.2909354,0.0,0.0,0.0,stationary,
1364435254,network,wifi,43.838,43.706274,-72.290902,0.0,0.0,0.0,stationary,
1364436454,network,wifi,20.834,43.7062185,-72.290918,0.0,0.0,0.0,stationary,
1364437654,network,wifi,23.464,43.7062632,-72.290946,0.0,0.0,0.0,stationary,
1364438854,network,wifi,22.683,43.7062538,-72.290946,0.0,0.0,0.0,stationary,
1364440054,network,wifi,23.163,43.7062576,-72.2909405,0.0,0.0,0.0,stationary,
1364441254,network,wifi,22.112,43.7062442,-72.290939,0.0,0.0,0.0,stationary,
1364442454,network,wifi,22.216,43.706233,-72.2909107,0.0,0.0,0.0,stationary,
1364443654,network,wifi,24.355,43.7062658,-72.2909238,0.0,0.0,0.0,stationary,
1364444854,network,wifi,22.943,43.7062377,-72.290901,0.0,0.0,0.0,stationary,
1364446054,network,wifi,22.076,43.7062292,-72.2909068,0.0,0.0,0.0,stationary,
1364447254,network,wifi,22.092,43.7062293,-72.2909066,0.0,0.0,0.0,stationary,
1364448454,network,wifi,23.524,43.7062629,-72.2909431,0.0,0.0,0.0,stationary,
1364449654,network,wifi,20.331,43.7062157,-72.2909256,0.0,0.0,0.0,stationary,
1364450854,network,wifi,22.047,43.7062324,-72.290914,0.0,0.0,0.0,stationary,
1364452054,network,wifi,23.567,43.7062597,-72.290933,0.0,0.0,0.0,stationary,
1364453254,network,wifi,44.643,43.7062628,-72.2909085,0.0,0.0,0.0,stationary,
1364454454,network,wifi,23.454,43.7062645,-72.2909502,0.0,0.0,0.0,stationary,
1364455654,network,wifi,24.665,43.7062756,-72.2909403,0.0,0.0,0.0,stationary,
1364456854,network,wifi,23.48,43.70626,-72.2909366,0.0,0.0,0.0,stationary,
1364458054,network,wifi,21.749,43.7062479,-72.2909612,0.0,0.0,0.0,stationary,
1364459254,network,wifi,30.0,43.7061849,-72.2908898,0.0,0.0,0.0,stationary,
1364460454,network,wifi,23.588,43.7062622,-72.290939,0.0,0.0,0.0,stationary,
1364461654,network,wifi,30.0,43.7061731,-72.2908856,0.0,0.0,0.0,stationary,
1364462854,network,wifi,22.242,43.7062395,-72.2909239,0.0,0.0,0.0,stationary,
