time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364394299,network,wifi,56.71,43.7087869,-72.2837961,0.0,0.0,0.0,moving,
1364395497,network,wifi,39.403,43.7086792,-72.2836136,0.0,0.0,0.0,moving,
1364396697,network,wifi,29.172,43.7087932,-72.2836579,0.0,0.0,0.0,stationary,
1364397898,network,wifi,55.272,43.706215,-72.2886204,0.0,0.0,0.0,moving,
1364399097,network,wifi,34.486,43.7062796,-72.2885907,0.0,0.0,0.0,moving,
1364400297,network,wifi,47.361,43.7062041,-72.2887465,0.0,0.0,0.0,stationary,
1364401497,network,wifi,33.0,43.7061084,-72.2890584,0.0,0.0,0.0,moving,
1364402697,network,wifi,42.576,43.7060697,-72.2891988,0.0,0.0,0.0,stationary,
1364403897,network,wifi,41.821,43.7060543,-72.2891112,0.0,0.0,0.0,stationary,
1364405097,network,wifi,42.988,43.7060443,-72.2891651,0.0,0.0,0.0,stationary,
1364405098,network,wifi,33.063,43.7061196,-72.2890441,0.0,0.0,0.0,stationary,
1364407497,network,wifi,20.0,43.7070465,-72.2876449,0.0,0.0,0.0,moving,
1364408698,network,wifi,20.0,43.7070313,-72.2876747,0.0,0.0,0.0,stationary,
1364409897,network,wifi,20.0,43.7070071,-72.2876942,0.0,0.0,0.0,stationary,
1364411098,network,wifi,20.0,43.7028063,-72.2899183,0.0,0.0,0.0,moving,
1364412297,network,wifi,25.0,43.7027613,-72.2899525,0.0,0.0,0.0,moving,
1364412298,network,wifi,20.0,43.702738,-72.2899358,0.0,0.0,0.0,moving,
1364414697,network,wifi,52.571,43.7040582,-72.2907602,0.0,0.0,0.0,moving,
1364415898,network,wifi,38.068,43.7040602,-72.2907421,0.0,0.0,0.0,moving,
1364417097,network,wifi,36.602,43.7040432,-72.2907123,0.0,0.0,0.0,stationary,
1364418297,network,wifi,37.197,43.7040372,-72.2907189,0.0,0.0,0.0,stationary,
1364419497,network,wifi,35.818,43.7040854,-72.2907159,0.0,0.0,0.0,stationary,
1364420697,network,wifi,39.225,43.7040589,-72.2907595,0.0,0.0,0.0,stationary,
1364421897,network,wifi,37.661,43.7040476,-72.2907308,0.0,0.0,0.0,stationary,
1364423099,network,wifi,51.925,43.7028569,-72.2840475,0.0,0.0,0.0,moving,
1364424297,network,wifi,20.0,43.7028153,-72.2841068,0.0,0.0,0.0,moving,
1364425498,network,wifi,26.339,43.7031405,-72.2908838,0.0,0.0,0.0,moving,
