time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364356945,network,wifi,41.642,43.7040463,-72.2906206,0.0,0.0,0.0,stationary,
1364358145,network,wifi,43.011,43.7040405,-72.2905886,0.0,0.0,0.0,stationary,
1364359346,network,wifi,188.885,43.7051265,-72.2947046,0.0,0.0,0.0,moving,
1364359350,network,wifi,33.569,43.7051168,-72.2946673,0.0,0.0,0.0,moving,
1364388145,network,wifi,43.023,43.7041001,-72.2906429,0.0,0.0,0.0,moving,
1364396710,network,wifi,37.258,43.7086909,-72.2836477,0.0,0.0,0.0,,
1364399106,network,wifi,20.0,43.709047,-72.2843923,0.0,0.0,0.0,moving,
1364400306,network,wifi,20.0,43.7090604,-72.2844021,0.0,0.0,0.0,stationary,
1364401510,gps,,7.0,43.70464581,-72.28869786,146.800003052,255.5,1.118034,,
1364402711,network,wifi,28.955,43.7031761,-72.2908935,0.0,0.0,0.0,moving,
1364403906,network,wifi,28.243,43.7031577,-72.2908601,0.0,0.0,0.0,moving,
1364405106,network,wifi,31.103,43.703163,-72.2908179,0.0,0.0,0.0,stationary,
1364406306,network,wifi,49.195,43.7042583,-72.2903069,0.0,0.0,0.0,moving,
1364407506,network,wifi,43.0,43.7041924,-72.2904283,0.0,0.0,0.0,moving,
1364408706,network,wifi,38.01,43.7040777,-72.2905712,0.0,0.0,0.0,stationary,
1364409906,network,wifi,37.777,43.7041322,-72.2905285,0.0,0.0,0.0,,
1364424306,network,wifi,31.622,43.7031554,-72.2908075,0.0,0.0,0.0,moving,
1364425506,network,wifi,31.123,43.7031369,-72.2908102,0.0,0.0,0.0,moving,
1364426706,network,wifi,30.365,43.7031599,-72.2908282,0.0,0.0,0.0,stationary,
1364427906,network,wifi,37.292,43.7039867,-72.2905591,0.0,0.0,0.0,moving,
1364429106,network,wifi,42.012,43.704055,-72.2905816,0.0,0.0,0.0,moving,
1364430306,network,wifi,36.966,43.703985,-72.2905539,0.0,0.0,0.0,moving,
1364431506,network,wifi,21.736,43.7040597,-72.2906582,0.0,0.0,0.0,moving,
1364431507,network,wifi,21.736,43.7040597,-72.2906582,0.0,0.0,0.0,moving,
1364441106,network,wifi,45.171,43.7040258,-72.2906809,0.0,0.0,0.0,moving,
1364442306,network,wifi,43.33,43.7040582,-72.2905327,0.0,0.0,0.0,stationary,
1364443506,network,wifi,30.605,43.7041627,-72.2906952,0.0,0.0,0.0,stationary,
1364444706,network,wifi,53.355,43.7042216,-72.290761,0.0,0.0,0.0,moving,
1364445906,network,wifi,22.0,43.703962,-72.2906203,0.0,0.0,0.0,moving,
1364447106,network,wifi,40.386,43.704026,-72.2906094,0.0,0.0,0.0,stationary,
1364447107,network,wifi,40.386,43.704026,-72.2906094,0.0,0.0,0.0,stationary,
1364499391,network,wifi,39.417,43.7040912,-72.2905902,0.0,0.0,0.0,,
1364501795,network,wifi,40.717,43.7040633,-72.2906021,0.0,0.0,0.0,,
1364502995,network,wifi,39.678,43.7040379,-72.290599,0.0,0.0,0.0,stationary,
1364502996,network,wifi,38.875,43.7040343,-72.290587,0.0,0.0,0.0,stationary,
1364505395,network,wifi,37.404,43.7040523,-72.2905646,0.0,0.0,0.0,stationary,
1364506595,network,wifi,32.472,43.7040421,-72.2904913,0.0,0.0,0.0,moving,
1364508995,network,wifi,36.488,43.7040205,-72.2905509,0.0,0.0,0.0,stationary,
1364510195,network,wifi,39.629,43.7041195,-72.290587,0.0,0.0,0.0,stationary,
1364511395,network,wifi,38.609,43.7040798,-72.2906277,0.0,0.0,0.0,stationary,
1364512595,network,wifi,37.028,43.7040122,-72.2905584,0.0,0.0,0.0,stationary,
1364513795,network,wifi,46.328,43.7042224,-72.290313,0.0,0.0,0.0,moving,
1364514995,network,wifi,25.0,43.7040139,-72.2906274,0.0,0.0,0.0,moving,
1364516195,network,wifi,39.542,43.7040426,-72.2905969,0.0,0.0,0.0,moving,
1364530595,network,wifi,33.252,43.7040234,-72.2905747,0.0,0.0,0.0,stationary,
1364531795,network,wifi,41.254,43.7040131,-72.2906217,0.0,0.0,0.0,stationary,
1364532995,network,wifi,40.834,43.70407,-72.2906145,0.0,0.0,0.0,stationary,
1364534195,network,wifi,41.094,43.7040885,-72.2906159,0.0,0.0,0.0,stationary,
1364535395,network,wifi,46.33,43.7041545,-72.2906788,0.0,0.0,0.0,stationary,
1364536595,network,wifi,41.487,43.7040244,-72.2906258,0.0,0.0,0.0,stationary,
1364537795,network,wifi,43.438,43.7040459,-72.2905596,0.0,0.0,0.0,stationary,
1364538995,network,wifi,42.915,43.7040557,-72.2906468,0.0,0.0,0.0,stationary,
1364540195,network,wifi,40.186,43.7040474,-72.2906064,0.0,0.0,0.0,stationary,
1364541395,network,wifi,42.992,43.7041126,-72.2906398,0.0,0.0,0.0,stationary,
1364542595,network,wifi,45.549,43.704081,-72.2906839,0.0,0.0,0.0,stationary,
1364543795,network,wifi,43.971,43.7040173,-72.2906269,0.0,0.0,0.0,stationary,
1364544995,network,wifi,44.338,43.7041371,-72.2906538,0.0,0.0,0.0,stationary,
1364546195,network,wifi,45.925,43.7040715,-72.2906906,0.0,0.0,0.0,stationary,
1364547395,network,wifi,43.531,43.7040656,-72.2906553,0.0,0.0,0.0,stationary,
1364548595,network,wifi,43.0,43.703991,-72.2905323,0.0,0.0,0.0,stationary,
1364549795,network,wifi,41.522,43.7040875,-72.2906225,0.0,0.0,0.0,stationary,
1364550995,network,wifi,42.773,43.7040458,-72.2906451,0.0,0.0,0.0,stationary,
1364552195,network,wifi,45.815,43.7040903,-72.2906866,0.0,0.0,0.0,stationary,
1364553395,network,wifi,40.88,43.7040708,-72.2905762,0.0,0.0,0.0,stationary,
1364554595,network,wifi,40.893,43.7041096,-72.2906087,0.0,0.0,0.0,stationary,
1364555795,network,wifi,46.61,43.7040998,-72.290697,0.0,0.0,0.0,stationary,
1364556995,network,wifi,44.178,43.7040654,-72.290665,0.0,0.0,0.0,stationary,
1364558195,network,wifi,43.162,43.7040985,-72.2906453,0.0,0.0,0.0,stationary,
1364559395,network,wifi,39.75,43.7041377,-72.2905833,0.0,0.0,0.0,stationary,
1364560595,network,wifi,25.0,43.7040785,-72.2907511,0.0,0.0,0.0,stationary,
1364561796,network,wifi,166.759,43.7036172,-72.287287,0.0,0.0,0.0,moving,
1364562995,network,wifi,167.123,43.7035927,-72.2872896,0.0,0.0,0.0,moving,
1364564197,network,wifi,30.567,43.7034855,-72.2868995,0.0,0.0,0.0,moving,
1364565171,gps,,24.0,43.70603333,-72.28705357,149.399993896,0.0,0.0,,
1364568996,network,wifi,73.872,43.7087222,-72.2839881,0.0,0.0,0.0,moving,
1364570195,network,wifi,20.0,43.7090616,-72.2843514,0.0,0.0,0.0,moving,
1364571395,network,wifi,20.0,43.7090786,-72.2844151,0.0,0.0,0.0,moving,
1364572595,network,wifi,20.0,43.7090427,-72.284434,0.0,0.0,0.0,stationary,
1364573795,network,wifi,20.0,43.7090701,-72.2844494,0.0,0.0,0.0,stationary,
1364574995,network,wifi,29.721,43.7031416,-72.2908326,0.0,0.0,0.0,moving,
1364576196,network,wifi,30.42,43.7031312,-72.2908196,0.0,0.0,0.0,moving,
1364577395,network,wifi,25.656,43.7041151,-72.2906289,0.0,0.0,0.0,moving,
1364578595,network,wifi,27.603,43.7040916,-72.2904115,0.0,0.0,0.0,moving,
1364589395,network,wifi,24.0,43.7043196,-72.2902963,0.0,0.0,0.0,moving,
1364590595,network,wifi,33.701,43.7041614,-72.2904791,0.0,0.0,0.0,moving,
1364591795,network,wifi,32.0,43.7040619,-72.2904971,0.0,0.0,0.0,moving,
1364592995,network,wifi,37.781,43.7040828,-72.290567,0.0,0.0,0.0,moving,
1364594195,network,wifi,27.0,43.7041126,-72.2903403,0.0,0.0,0.0,moving,
1364595395,network,wifi,33.886,43.7040431,-72.2905124,0.0,0.0,0.0,stationary,
1364596595,network,wifi,36.71,43.7031256,-72.2910804,0.0,0.0,0.0,moving,
1364596596,network,wifi,35.642,43.7031272,-72.2910646,0.0,0.0,0.0,moving,
1364600195,network,wifi,20.0,43.704053,-72.2906542,0.0,0.0,0.0,moving,
1364601395,network,wifi,37.493,43.7040303,-72.2905663,0.0,0.0,0.0,stationary,
1364602595,network,wifi,42.978,43.7040455,-72.2905756,0.0,0.0,0.0,stationary,
1364603795,network,wifi,38.664,43.7040839,-72.2906136,0.0,0.0,0.0,stationary,
1364604995,network,wifi,41.707,43.7040553,-72.290591,0.0,0.0,0.0,stationary,
1364606195,network,wifi,40.069,43.7040946,-72.2905994,0.0,0.0,0.0,stationary,
1364607395,network,wifi,39.915,43.7040742,-72.2905985,0.0,0.0,0.0,stationary,
1364608595,network,wifi,43.656,43.7040343,-72.2905842,0.0,0.0,0.0,stationary,
1364609795,network,wifi,41.303,43.7040576,-72.2905983,0.0,0.0,0.0,stationary,
1364610995,network,wifi,31.662,43.7041565,-72.2906466,0.0,0.0,0.0,stationary,
1364612195,network,wifi,40.919,43.7040623,-72.290598,0.0,0.0,0.0,stationary,
1364613395,network,wifi,45.058,43.7040214,-72.290573,0.0,0.0,0.0,stationary,
1364614569,gps,,28.0,43.70443106,-72.29060672,97.8000030518,181.5,0.75,,
1364615795,network,wifi,38.665,43.7040792,-72.2906275,0.0,0.0,0.0,stationary,
1364616995,network,wifi,45.055,43.7040137,-72.2905964,0.0,0.0,0.0,stationary,
1364618195,network,wifi,43.952,43.7040234,-72.2906069,0.0,0.0,0.0,stationary,
1364619395,network,wifi,43.231,43.7040386,-72.2905865,0.0,0.0,0.0,stationary,
1364620551,gps,,19.0,43.70399136,-72.29059494,128.199996948,0.0,0.0,,
1364621795,network,wifi,44.987,43.704014,-72.290598,0.0,0.0,0.0,stationary,
1364622995,network,wifi,45.361,43.7040017,-72.2906252,0.0,0.0,0.0,stationary,
1364624195,network,wifi,45.275,43.7040113,-72.2905958,0.0,0.0,0.0,stationary,
1364625395,network,wifi,45.891,43.7040088,-72.2905809,0.0,0.0,0.0,stationary,
1364626595,network,wifi,44.079,43.7040248,-72.2905977,0.0,0.0,0.0,stationary,
1364627795,network,wifi,45.663,43.7040052,-72.2906008,0.0,0.0,0.0,stationary,
1364628995,network,wifi,42.463,43.7040378,-72.2906169,0.0,0.0,0.0,stationary,
1364630195,network,wifi,42.316,43.7040634,-72.2906373,0.0,0.0,0.0,stationary,
1364631395,network,wifi,43.553,43.704034,-72.2905887,0.0,0.0,0.0,stationary,
1364632595,network,wifi,44.199,43.7040449,-72.2905385,0.0,0.0,0.0,stationary,
1364633795,network,wifi,39.363,43.7040696,-72.2906318,0.0,0.0,0.0,stationary,
1364634995,network,wifi,44.362,43.7040272,-72.2905803,0.0,0.0,0.0,stationary,
1364636195,network,wifi,40.668,43.7040615,-72.2906091,0.0,0.0,0.0,stationary,
1364637395,network,wifi,42.397,43.7040464,-72.2905928,0.0,0.0,0.0,stationary,
1364638595,network,wifi,44.204,43.704025,-72.2905925,0.0,0.0,0.0,stationary,
1364639795,network,wifi,42.199,43.7040469,-72.2905983,0.0,0.0,0.0,stationary,
1364640995,network,wifi,45.565,43.7040139,-72.2905772,0.0,0.0,0.0,stationary,
1364642195,network,wifi,42.743,43.7040394,-72.2906014,0.0,0.0,0.0,stationary,
1364643395,network,wifi,41.922,43.7040398,-72.2906325,0.0,0.0,0.0,stationary,
1364644595,network,wifi,37.83,43.7040536,-72.2905709,0.0,0.0,0.0,stationary,
1364645795,network,wifi,45.373,43.7040124,-72.2905887,0.0,0.0,0.0,stationary,
1364646995,network,wifi,37.801,43.7040869,-72.2906353,0.0,0.0,0.0,stationary,
1364657795,network,wifi,33.079,43.7031538,-72.2907755,0.0,0.0,0.0,moving,
1364658936,network,wifi,27.027,43.7031503,-72.2908763,0.0,0.0,0.0,stationary,
1364660195,network,wifi,26.0,43.7040878,-72.2905043,0.0,0.0,0.0,moving,
1364661395,network,wifi,42.229,43.7040312,-72.2906497,0.0,0.0,0.0,moving,
1364663795,gps,,21.0,43.62344506,-72.20007411,269.899993896,139.2,28.01785,,
1364664994,gps,,7.0,43.38070212,-71.96086057,288.5,125.2,31.254,,
1364668595,gps,,13.0,42.66790057,-71.19631465,-13.0,162.7,31.254,,
1364671251,gps,,16.0,42.35436075,-71.26716517,39.2000007629,149.7,33.50373,,
1364681795,network,wifi,62.027,42.2443766,-70.9031926,0.0,0.0,0.0,,
1364682995,network,wifi,54.87,42.2443296,-70.9032392,0.0,0.0,0.0,stationary,
1364684195,network,wifi,54.661,42.2443305,-70.9032362,0.0,0.0,0.0,stationary,
1364685395,network,wifi,52.344,42.2443842,-70.903202,0.0,0.0,0.0,stationary,
1364686595,network,wifi,52.344,42.2443842,-70.903202,0.0,0.0,0.0,stationary,
1364687795,network,wifi,54.618,42.2443292,-70.9032355,0.0,0.0,0.0,stationary,
1364688995,network,wifi,61.853,42.2443774,-70.9031901,0.0,0.0,0.0,stationary,
1364690195,network,wifi,56.747,42.2444567,-70.9031881,0.0,0.0,0.0,stationary,
1364691395,network,wifi,54.772,42.2443301,-70.9032378,0.0,0.0,0.0,stationary,
1364692595,network,wifi,54.701,42.244329,-70.9032367,0.0,0.0,0.0,stationary,
1364693795,network,wifi,51.943,42.2444148,-70.9031928,0.0,0.0,0.0,stationary,
1364694995,network,wifi,51.943,42.2444148,-70.9031928,0.0,0.0,0.0,stationary,
1364696195,network,wifi,54.445,42.2443822,-70.9032245,0.0,0.0,0.0,stationary,
1364697395,network,wifi,54.445,42.2443822,-70.9032245,0.0,0.0,0.0,stationary,
1364698595,network,wifi,51.377,42.2444028,-70.9031861,0.0,0.0,0.0,stationary,
1364699795,network,wifi,52.054,42.2443187,-70.9031644,0.0,0.0,0.0,stationary,
1364700995,network,wifi,52.111,42.2443196,-70.9031674,0.0,0.0,0.0,stationary,
1364702195,network,wifi,61.901,42.2443756,-70.9031886,0.0,0.0,0.0,stationary,
1364703395,network,wifi,54.404,42.2443313,-70.9032325,0.0,0.0,0.0,stationary,
1364704595,network,wifi,52.478,42.2444145,-70.9032007,0.0,0.0,0.0,stationary,
