time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357162,network,wifi,25.183,43.7072402,-72.2860623,0.0,0.0,0.0,stationary,
1364358362,network,wifi,21.326,43.7072359,-72.2860737,0.0,0.0,0.0,stationary,
1364359562,network,wifi,42.157,43.7071896,-72.2861375,0.0,0.0,0.0,stationary,
1364360762,network,wifi,40.5,43.7071852,-72.2861329,0.0,0.0,0.0,stationary,
1364361962,network,wifi,43.001,43.7072058,-72.2861256,0.0,0.0,0.0,stationary,
1364363162,network,wifi,42.489,43.7072275,-72.286052,0.0,0.0,0.0,stationary,
1364364362,network,wifi,27.787,43.7072305,-72.2860989,0.0,0.0,0.0,stationary,
1364365562,network,wifi,21.512,43.7072342,-72.2860757,0.0,0.0,0.0,stationary,
1364366762,network,wifi,44.134,43.7072139,-72.2861397,0.0,0.0,0.0,stationary,
1364367962,network,wifi,41.597,43.7071452,-72.2862042,0.0,0.0,0.0,stationary,
1364369163,network,wifi,23.399,43.7072583,-72.2860439,0.0,0.0,0.0,stationary,
1364370362,network,wifi,23.349,43.7072565,-72.2860421,0.0,0.0,0.0,stationary,
1364371562,network,wifi,23.206,43.7072596,-72.2860415,0.0,0.0,0.0,stationary,
1364372762,network,wifi,26.715,43.7072482,-72.2860916,0.0,0.0,0.0,stationary,
1364373962,network,wifi,21.298,43.7072319,-72.2860708,0.0,0.0,0.0,stationary,
1364375162,network,wifi,30.401,43.7072243,-72.2861377,0.0,0.0,0.0,stationary,
1364376362,network,wifi,43.151,43.707209,-72.2861226,0.0,0.0,0.0,stationary,
1364377562,network,wifi,30.751,43.7072179,-72.2861396,0.0,0.0,0.0,stationary,
1364378764,network,wifi,21.518,43.7072417,-72.2860729,0.0,0.0,0.0,stationary,
1364379962,network,wifi,44.482,43.7072479,-72.2860618,0.0,0.0,0.0,stationary,
1364381162,network,wifi,20.0,43.707248,-72.2861121,0.0,0.0,0.0,stationary,
1364382362,network,wifi,30.048,43.7072296,-72.286135,0.0,0.0,0.0,stationary,
1364383562,network,wifi,22.445,43.7072359,-72.2860918,0.0,0.0,0.0,stationary,
1364384762,network,wifi,30.013,43.707233,-72.2861363,0.0,0.0,0.0,stationary,
