time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357354,gps,,9.0,43.70655184,-72.28695991,146.5,0.0,0.0,,
1364358616,gps,,9.0,43.7065287,-72.28696098,143.899993896,0.0,0.0,,
1364359819,gps,,9.0,43.70643919,-72.28693729,148.399993896,0.0,0.0,,
1364360969,gps,,9.0,43.70646269,-72.28694223,146.300003052,0.0,0.0,,
1364362226,gps,,9.0,43.70652725,-72.2869332,141.899993896,0.0,0.0,,
1364363426,gps,,9.0,43.70652822,-72.28693567,143.600006104,0.0,0.0,,
1364364626,gps,,9.0,43.70653088,-72.28693867,144.399993896,0.0,0.0,,
1364365763,gps,,9.0,43.70646618,-72.28695442,131.699996948,0.0,0.0,,
1364366992,gps,,9.0,43.7064735,-72.28693633,132.5,0.0,0.0,,
1364368199,gps,,9.0,43.70644554,-72.28678788,122.599998474,0.0,0.0,,
1364369341,gps,,9.0,43.70654786,-72.28685773,141.199996948,0.0,0.0,,
1364370590,gps,,9.0,43.70649054,-72.28706045,122.0,0.0,0.0,,
1364371742,gps,,9.0,43.70655419,-72.28697468,130.300003052,0.0,0.0,,
1364373025,gps,,9.0,43.70647025,-72.28687169,162.399993896,0.0,0.0,,
1364374225,gps,,9.0,43.70643105,-72.2868672,114.800003052,0.0,0.0,,
1364375419,gps,,11.0,43.7065402,-72.28696334,126.800003052,0.0,0.0,,
1364376625,gps,,9.0,43.70654684,-72.28695982,127.400001526,0.0,0.0,,
1364377826,gps,,9.0,43.70652716,-72.2868903,129.600006104,0.0,0.0,,
1364379027,gps,,9.0,43.70655601,-72.28691618,129.699996948,0.0,0.0,,
1364380225,gps,,11.0,43.70657607,-72.28694895,131.399993896,0.0,0.0,,
1364381424,gps,,13.0,43.70637643,-72.28710484,126.5,0.0,0.0,,
1364382541,gps,,9.0,43.70639942,-72.28707483,131.600006104,0.0,0.0,,
1364383824,gps,,9.0,43.70642539,-72.28698633,137.5,0.0,0.0,,
1364385020,gps,,9.0,43.70640747,-72.28680476,144.699996948,0.0,0.0,,
1364386224,gps,,10.0,43.7065255,-72.28692276,142.199996948,0.0,0.0,,
1364387425,gps,,9.0,43.7065484,-72.28688327,126.300003052,0.0,0.0,,
1364388573,gps,,9.0,43.70648714,-72.28696247,155.699996948,0.0,0.0,,
1364389824,gps,,9.0,43.70652772,-72.28695225,150.0,0.0,0.0,,
1364391024,gps,,9.0,43.70664064,-72.28684774,155.699996948,0.0,0.0,,
1364392224,gps,,9.0,43.7065838,-72.28693911,148.600006104,0.0,0.0,,
1364407992,network,wifi,22.778,43.7065987,-72.2870341,0.0,0.0,0.0,,
1364411175,network,wifi,29.204,43.7066088,-72.2870606,0.0,0.0,0.0,,
1364412699,network,wifi,24.127,43.706587,-72.2870177,0.0,0.0,0.0,,
1364418022,network,wifi,24.272,43.7065891,-72.2870146,0.0,0.0,0.0,,
1364592028,network,wifi,24.0,43.703661,-72.2903828,0.0,0.0,0.0,moving,
1364593228,network,wifi,25.0,43.7036408,-72.290395,0.0,0.0,0.0,stationary,
1364594428,network,wifi,25.0,43.7036408,-72.290395,0.0,0.0,0.0,stationary,
1364595629,network,wifi,28.463,43.7036392,-72.2904078,0.0,0.0,0.0,stationary,
1364596828,network,wifi,25.0,43.7037018,-72.2904404,0.0,0.0,0.0,moving,
1364598028,network,wifi,24.0,43.7036827,-72.2903736,0.0,0.0,0.0,moving,
1364599228,network,wifi,21.504,43.7036708,-72.2903286,0.0,0.0,0.0,stationary,
1364600428,network,wifi,22.0,43.7036742,-72.2903501,0.0,0.0,0.0,stationary,
1364601628,network,wifi,22.0,43.7037038,-72.2904398,0.0,0.0,0.0,moving,
1364602829,network,wifi,42.631,43.7036787,-72.2902736,0.0,0.0,0.0,moving,
1364604039,network,wifi,32.187,43.7062272,-72.2909469,0.0,0.0,0.0,moving,
1364606428,network,wifi,33.509,43.7062722,-72.2910117,0.0,0.0,0.0,stationary,
1364607628,network,wifi,36.861,43.7062908,-72.2909538,0.0,0.0,0.0,stationary,
1364608829,network,wifi,24.0,43.7053678,-72.2913589,0.0,0.0,0.0,moving,
1364610029,network,wifi,25.0,43.7063365,-72.2908875,0.0,0.0,0.0,moving,
1364611228,network,wifi,37.443,43.7063021,-72.2909638,0.0,0.0,0.0,moving,
1364612428,network,wifi,25.0,43.7063365,-72.2908875,0.0,0.0,0.0,stationary,
1364613628,network,wifi,52.5,43.706032,-72.2911643,0.0,0.0,0.0,moving,
1364614828,network,wifi,35.913,43.7060127,-72.2911796,0.0,0.0,0.0,stationary,
1364616028,network,wifi,45.0,43.7060933,-72.2911586,0.0,0.0,0.0,stationary,
1364617228,network,wifi,34.5,43.7059667,-72.2912272,0.0,0.0,0.0,moving,
1364618428,network,wifi,37.5,43.7059664,-72.2912284,0.0,0.0,0.0,stationary,
1364619628,network,wifi,69.621,43.7060817,-72.2910291,0.0,0.0,0.0,moving,
1364620828,network,wifi,29.0,43.703654,-72.2901632,0.0,0.0,0.0,moving,
1364622028,network,wifi,27.0,43.7036792,-72.2902958,0.0,0.0,0.0,moving,
1364622029,network,wifi,27.0,43.7036792,-72.2902958,0.0,0.0,0.0,moving,
1364624430,network,wifi,44.599,43.7037215,-72.2904326,0.0,0.0,0.0,moving,
1364625628,network,wifi,44.03,43.703721,-72.2904241,0.0,0.0,0.0,stationary,
1364626828,network,wifi,27.603,43.703741,-72.2904836,0.0,0.0,0.0,stationary,
1364628028,network,wifi,27.603,43.703741,-72.2904836,0.0,0.0,0.0,stationary,
1364629228,network,wifi,24.0,43.7036869,-72.2904802,0.0,0.0,0.0,stationary,
1364630428,network,wifi,23.0,43.7036697,-72.2903246,0.0,0.0,0.0,stationary,
1364631628,network,wifi,27.0,43.7036749,-72.2903064,0.0,0.0,0.0,stationary,
1364632828,network,wifi,33.0,43.7037223,-72.2901742,0.0,0.0,0.0,stationary,
1364634028,network,wifi,34.576,43.7036725,-72.2902782,0.0,0.0,0.0,stationary,
1364635229,network,wifi,28.0,43.703691,-72.290216,0.0,0.0,0.0,stationary,
1364636428,network,wifi,42.0,43.7037342,-72.2904802,0.0,0.0,0.0,stationary,
1364637628,network,wifi,40.493,43.7036989,-72.2904229,0.0,0.0,0.0,stationary,
1364638828,network,wifi,39.099,43.7037103,-72.2904016,0.0,0.0,0.0,stationary,
1364640028,network,wifi,43.522,43.7036866,-72.2904146,0.0,0.0,0.0,stationary,
1364641228,network,wifi,25.0,43.703695,-72.2903273,0.0,0.0,0.0,stationary,
1364642428,network,wifi,39.719,43.7037601,-72.2899739,0.0,0.0,0.0,stationary,
1364643628,network,wifi,36.284,43.7036729,-72.290304,0.0,0.0,0.0,stationary,
1364644828,network,wifi,35.628,43.7036939,-72.2903503,0.0,0.0,0.0,stationary,
1364646028,network,wifi,35.628,43.7036939,-72.2903503,0.0,0.0,0.0,stationary,
1364647228,network,wifi,27.0,43.7036862,-72.2903187,0.0,0.0,0.0,stationary,
1364648428,network,wifi,26.97,43.7037383,-72.2904079,0.0,0.0,0.0,stationary,
1364649628,network,wifi,26.0,43.7036764,-72.2903208,0.0,0.0,0.0,moving,
1364650829,network,wifi,21.0,43.7036099,-72.2903471,0.0,0.0,0.0,moving,
1364652027,gps,,17.0,43.64827459,-72.24550815,183.100006104,99.5,19.163769,,
1364684428,network,wifi,33.0,42.3535333,-71.0793621,0.0,0.0,0.0,moving,
1364685628,network,wifi,60.0,42.3540667,-71.0794639,0.0,0.0,0.0,moving,
1364686828,network,wifi,39.0,42.3542666,-71.0797822,0.0,0.0,0.0,moving,
