time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364409462,network,wifi,23.961,43.706606,-72.2870135,0.0,0.0,0.0,,
1364411329,network,wifi,25.223,43.7066068,-72.286994,0.0,0.0,0.0,,
1364504935,network,wifi,25.968,43.7066096,-72.2869819,0.0,0.0,0.0,,
1364504947,network,wifi,24.925,43.7066073,-72.2869984,0.0,0.0,0.0,,
1364508543,network,wifi,30.0,43.706688,-72.2866848,0.0,0.0,0.0,,
1364509741,network,wifi,30.0,43.7066711,-72.2865782,0.0,0.0,0.0,moving,
1364510941,network,wifi,30.0,43.706601,-72.2867,0.0,0.0,0.0,stationary,
1364512141,network,wifi,30.0,43.7066563,-72.2866138,0.0,0.0,0.0,stationary,
1364513344,network,wifi,97.388,43.7003595,-72.2893004,0.0,0.0,0.0,moving,
1364514544,gps,,6.0,43.63662342,-72.28834123,157.699996948,12.4,0.25,,
1364528943,network,wifi,57.283,43.6516284,-72.3099216,0.0,0.0,0.0,moving,
1364530141,network,wifi,58.661,43.6516146,-72.3099396,0.0,0.0,0.0,stationary,
1364531341,network,wifi,58.414,43.6516171,-72.3099364,0.0,0.0,0.0,stationary,
1364532541,network,wifi,42.346,43.6515916,-72.3100154,0.0,0.0,0.0,stationary,
1364533741,network,wifi,42.374,43.6515965,-72.3100202,0.0,0.0,0.0,stationary,
1364534941,network,wifi,50.659,43.6516462,-72.3098251,0.0,0.0,0.0,moving,
1364536141,network,wifi,42.654,43.6515946,-72.3100128,0.0,0.0,0.0,stationary,
1364537341,network,wifi,42.654,43.6515946,-72.3100128,0.0,0.0,0.0,stationary,
1364538541,network,wifi,58.574,43.6516156,-72.3099385,0.0,0.0,0.0,stationary,
1364539741,network,wifi,58.623,43.6516168,-72.3099395,0.0,0.0,0.0,stationary,
1364540941,network,wifi,58.623,43.6516168,-72.3099395,0.0,0.0,0.0,stationary,
1364542141,network,wifi,58.485,43.6516167,-72.3099374,0.0,0.0,0.0,stationary,
1364543341,network,wifi,57.927,43.6516159,-72.3099288,0.0,0.0,0.0,stationary,
1364544541,network,wifi,53.972,43.6516116,-72.309868,0.0,0.0,0.0,stationary,
1364545741,network,wifi,58.779,43.6516161,-72.3099417,0.0,0.0,0.0,stationary,
1364546941,network,wifi,58.575,43.6516169,-72.3099388,0.0,0.0,0.0,stationary,
1364548141,network,wifi,58.779,43.6516161,-72.3099417,0.0,0.0,0.0,stationary,
1364549341,network,wifi,59.012,43.65161,-72.3099439,0.0,0.0,0.0,stationary,
1364550541,network,wifi,50.228,43.6516449,-72.3098184,0.0,0.0,0.0,stationary,
1364551741,network,wifi,50.429,43.6516478,-72.3098219,0.0,0.0,0.0,stationary,
1364552941,network,wifi,46.525,43.6515972,-72.3099437,0.0,0.0,0.0,moving,
1364554141,network,wifi,59.207,43.6516182,-72.3099486,0.0,0.0,0.0,stationary,
1364555341,network,wifi,59.207,43.6516182,-72.3099486,0.0,0.0,0.0,stationary,
