time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357354,network,wifi,23.877,43.7065952,-72.2870184,0.0,0.0,0.0,stationary,
1364358554,network,wifi,23.377,43.7066006,-72.2870242,0.0,0.0,0.0,stationary,
1364359754,network,wifi,23.034,43.7066017,-72.2870291,0.0,0.0,0.0,stationary,
1364360954,network,wifi,23.566,43.7066071,-72.2870192,0.0,0.0,0.0,stationary,
1364362154,network,wifi,23.093,43.7066053,-72.287027,0.0,0.0,0.0,stationary,
1364363354,network,wifi,23.251,43.7066001,-72.2870263,0.0,0.0,0.0,stationary,
1364364554,network,wifi,24.035,43.7066166,-72.2870095,0.0,0.0,0.0,stationary,
1364365754,network,wifi,22.86,43.7066106,-72.2870466,0.0,0.0,0.0,stationary,
1364366954,network,wifi,20.997,43.7065929,-72.2870641,0.0,0.0,0.0,stationary,
1364368154,network,wifi,22.795,43.7066019,-72.2870327,0.0,0.0,0.0,stationary,
1364369354,network,wifi,23.499,43.7066128,-72.2870186,0.0,0.0,0.0,stationary,
1364370554,network,wifi,24.658,43.7066,-72.2870047,0.0,0.0,0.0,stationary,
1364371754,network,wifi,23.76,43.7066056,-72.2870167,0.0,0.0,0.0,stationary,
1364372954,network,wifi,34.7,43.7066026,-72.2870047,0.0,0.0,0.0,stationary,
1364374154,network,wifi,33.694,43.7065989,-72.286989,0.0,0.0,0.0,stationary,
1364375354,network,wifi,21.563,43.7066071,-72.2870499,0.0,0.0,0.0,stationary,
1364376554,network,wifi,21.997,43.7066124,-72.2870416,0.0,0.0,0.0,stationary,
1364377754,network,wifi,23.226,43.706613,-72.2870227,0.0,0.0,0.0,stationary,
1364378954,network,wifi,22.837,43.7066042,-72.287043,0.0,0.0,0.0,stationary,
1364380154,network,wifi,24.164,43.7066231,-72.2870061,0.0,0.0,0.0,stationary,
1364381354,network,wifi,22.88,43.7066179,-72.2870267,0.0,0.0,0.0,stationary,
1364382554,network,wifi,22.198,43.7065978,-72.2870434,0.0,0.0,0.0,stationary,
1364383754,network,wifi,24.268,43.7066084,-72.2870081,0.0,0.0,0.0,stationary,
1364384954,network,wifi,24.309,43.7066241,-72.2870037,0.0,0.0,0.0,stationary,
1364386154,network,wifi,24.276,43.7066176,-72.2870056,0.0,0.0,0.0,stationary,
1364387354,network,wifi,36.078,43.7066038,-72.2870307,0.0,0.0,0.0,stationary,
1364388554,network,wifi,36.074,43.7066039,-72.2870305,0.0,0.0,0.0,stationary,
1364388557,gps,,14.0,43.70649515,-72.2867869,106.099998474,0.0,0.0,,
1364390954,network,wifi,24.999,43.7066065,-72.2869975,0.0,0.0,0.0,stationary,
1364392154,network,wifi,25.145,43.706604,-72.286996,0.0,0.0,0.0,stationary,
1364393354,network,wifi,23.434,43.7066331,-72.2870153,0.0,0.0,0.0,stationary,
1364394554,network,wifi,26.223,43.7066113,-72.2869776,0.0,0.0,0.0,stationary,
1364395754,network,wifi,26.075,43.706608,-72.2869807,0.0,0.0,0.0,stationary,
1364396954,network,wifi,21.527,43.7066117,-72.287049,0.0,0.0,0.0,stationary,
1364398154,network,wifi,23.144,43.7065945,-72.28703,0.0,0.0,0.0,stationary,
1364399354,network,wifi,24.119,43.7066063,-72.287011,0.0,0.0,0.0,stationary,
1364400554,network,wifi,22.893,43.7066171,-72.2870267,0.0,0.0,0.0,stationary,
1364401754,network,wifi,22.745,43.7066039,-72.2870328,0.0,0.0,0.0,stationary,
1364402954,network,wifi,22.745,43.7066039,-72.2870328,0.0,0.0,0.0,stationary,
1364404154,network,wifi,22.08,43.7065891,-72.2870488,0.0,0.0,0.0,stationary,
1364405354,network,wifi,22.08,43.7065891,-72.2870488,0.0,0.0,0.0,stationary,
1364406554,network,wifi,26.166,43.7065705,-72.286993,0.0,0.0,0.0,stationary,
1364407754,network,wifi,24.379,43.7065841,-72.2870564,0.0,0.0,0.0,stationary,
1364409782,network,wifi,22.864,43.7066032,-72.2870312,0.0,0.0,0.0,,
1364411298,network,wifi,23.748,43.7065849,-72.2870245,0.0,0.0,0.0,,
1364412705,network,wifi,20.0,43.7066011,-72.2870293,0.0,0.0,0.0,,
1364490216,network,wifi,21.568,43.7066045,-72.2870507,0.0,0.0,0.0,,
1364491423,network,wifi,31.459,43.7066485,-72.2870611,0.0,0.0,0.0,stationary,
1364492623,network,wifi,32.192,43.7066403,-72.2870611,0.0,0.0,0.0,stationary,
1364492624,network,wifi,31.947,43.7066463,-72.2870352,0.0,0.0,0.0,stationary,
1364499826,gps,,17.0,43.70529502,-72.28290934,172.699996948,257.6,1.0,,
1364501026,gps,,12.0,43.70540372,-72.28320238,150.300003052,0.0,0.0,,
1364503426,gps,,19.0,43.70536623,-72.28305404,142.5,357.6,0.559017,,
1364504626,gps,,14.0,43.70549575,-72.28309815,156.0,264.3,0.9013878,,
1364505826,gps,,17.0,43.70545469,-72.28323383,153.100006104,27.0,2.5124688,,
1364506968,gps,,9.0,43.70550354,-72.28323502,153.899993896,0.0,1.5,,
1364508226,gps,,14.0,43.70541979,-72.28328963,141.199996948,0.0,0.0,,
1364509426,gps,,26.0,43.70525119,-72.28317019,126.900001526,0.0,0.0,,
1364510626,gps,,18.0,43.70555526,-72.2830545,131.399993896,0.0,0.0,,
1364511825,gps,,10.0,43.7053832,-72.2833049,172.199996948,0.0,1.0,,
1364513026,gps,,10.0,43.70554951,-72.28320675,146.100006104,0.0,0.0,,
1364514225,gps,,9.0,43.70543188,-72.28326457,147.899993896,0.0,0.0,,
1364515425,gps,,10.0,43.70519274,-72.28314014,148.5,0.0,0.0,,
1364516625,network,wifi,33.513,43.7053228,-72.2832332,0.0,0.0,0.0,moving,
1364517824,network,wifi,32.946,43.7053251,-72.2831798,0.0,0.0,0.0,moving,
1364519023,network,wifi,32.982,43.7053297,-72.2832216,0.0,0.0,0.0,stationary,
1364520223,network,wifi,30.339,43.7053568,-72.2832392,0.0,0.0,0.0,stationary,
1364521423,network,wifi,29.891,43.7053786,-72.2831831,0.0,0.0,0.0,stationary,
1364522623,network,wifi,30.639,43.7053829,-72.2831665,0.0,0.0,0.0,stationary,
1364523823,network,wifi,27.945,43.705386,-72.2832125,0.0,0.0,0.0,stationary,
1364525023,network,wifi,31.096,43.7053422,-72.2831963,0.0,0.0,0.0,stationary,
1364526223,network,wifi,31.611,43.7053496,-72.2831862,0.0,0.0,0.0,stationary,
1364527423,network,wifi,30.658,43.705356,-72.283214,0.0,0.0,0.0,stationary,
1364528623,network,wifi,30.658,43.705356,-72.283214,0.0,0.0,0.0,stationary,
1364529823,network,wifi,26.04,43.7053487,-72.2831493,0.0,0.0,0.0,stationary,
1364531023,network,wifi,33.236,43.7053412,-72.2831575,0.0,0.0,0.0,stationary,
1364532223,network,wifi,33.489,43.7053267,-72.2831677,0.0,0.0,0.0,stationary,
1364533423,network,wifi,30.935,43.7053515,-72.2831896,0.0,0.0,0.0,stationary,
1364534623,network,wifi,32.602,43.7053331,-72.2831776,0.0,0.0,0.0,stationary,
1364535823,network,wifi,35.918,43.70531,-72.2831397,0.0,0.0,0.0,stationary,
1364537023,network,wifi,31.247,43.7053536,-72.2831864,0.0,0.0,0.0,stationary,
1364538223,network,wifi,31.577,43.7052861,-72.2831694,0.0,0.0,0.0,stationary,
1364539423,network,wifi,28.155,43.7053226,-72.2831779,0.0,0.0,0.0,stationary,
1364540623,network,wifi,28.288,43.7053204,-72.2831895,0.0,0.0,0.0,stationary,
1364541823,network,wifi,30.609,43.705354,-72.2831931,0.0,0.0,0.0,stationary,
1364543023,network,wifi,31.829,43.7053341,-72.2831912,0.0,0.0,0.0,stationary,
1364544223,network,wifi,31.89,43.705319,-72.2832077,0.0,0.0,0.0,stationary,
1364545423,network,wifi,31.75,43.7053283,-72.2831993,0.0,0.0,0.0,stationary,
1364546623,network,wifi,32.25,43.70528,-72.2831558,0.0,0.0,0.0,stationary,
1364547823,network,wifi,26.229,43.7053446,-72.2831662,0.0,0.0,0.0,stationary,
