time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357105,gps,,15.0,43.70753242,-72.28909687,133.199996948,0.0,0.0,,
1364358308,network,wifi,35.795,43.7073855,-72.2891501,0.0,0.0,0.0,stationary,
1364359512,gps,,13.0,43.70743595,-72.28924821,139.899993896,0.0,0.0,,
1364360708,network,wifi,28.861,43.7073909,-72.2891688,0.0,0.0,0.0,stationary,
1364361908,network,wifi,34.168,43.7073643,-72.2891403,0.0,0.0,0.0,stationary,
1364363000,network,wifi,33.308,43.7073543,-72.2891503,0.0,0.0,0.0,stationary,
1364364312,gps,,12.0,43.70722621,-72.28928341,159.600006104,0.0,0.0,,
1364365508,network,wifi,30.831,43.7073413,-72.2891137,0.0,0.0,0.0,stationary,
1364366708,network,wifi,28.198,43.7073809,-72.2891742,0.0,0.0,0.0,stationary,
1364367908,network,wifi,26.327,43.70737,-72.2891414,0.0,0.0,0.0,stationary,
1364369108,network,wifi,159.563,43.7073666,-72.2891273,0.0,0.0,0.0,stationary,
1364370308,network,wifi,160.904,43.7073646,-72.2891472,0.0,0.0,0.0,stationary,
1364371508,network,wifi,35.22,43.7073819,-72.2891431,0.0,0.0,0.0,stationary,
1364372708,network,wifi,26.987,43.7073934,-72.289177,0.0,0.0,0.0,stationary,
1364373800,network,wifi,30.268,43.7073305,-72.2891005,0.0,0.0,0.0,stationary,
1364375108,network,wifi,31.462,43.7073494,-72.2891146,0.0,0.0,0.0,stationary,
1364376308,network,wifi,27.581,43.7073725,-72.2891764,0.0,0.0,0.0,stationary,
1364377508,network,wifi,36.772,43.7073736,-72.2891781,0.0,0.0,0.0,stationary,
1364378708,network,wifi,160.516,43.7073716,-72.289142,0.0,0.0,0.0,stationary,
1364379908,network,wifi,161.821,43.7073801,-72.2891622,0.0,0.0,0.0,stationary,
1364381108,network,wifi,160.945,43.7073656,-72.2891479,0.0,0.0,0.0,stationary,
1364382308,network,wifi,20.0,43.7073753,-72.2891491,0.0,0.0,0.0,stationary,
1364383508,network,wifi,162.051,43.707372,-72.289165,0.0,0.0,0.0,stationary,
1364384709,gps,,6.0,43.7073455,-72.28908864,140.100006104,155.8,3.0923293,,
1364385908,network,wifi,159.43,43.7073609,-72.2891248,0.0,0.0,0.0,stationary,
1364387108,network,wifi,162.131,43.7073907,-72.2891676,0.0,0.0,0.0,stationary,
1364388308,network,wifi,157.602,43.707328,-72.2890939,0.0,0.0,0.0,stationary,
1364388756,gps,,8.0,43.70685368,-72.28933119,140.399993896,212.2,1.0,,
1364390708,network,wifi,22.838,43.7030398,-72.2874939,0.0,0.0,0.0,moving,
1364391908,network,wifi,20.0,43.7030086,-72.2874961,0.0,0.0,0.0,stationary,
1364393109,network,wifi,63.006,43.7089644,-72.2839667,0.0,0.0,0.0,moving,
1364394308,network,wifi,84.384,43.7087041,-72.2836351,0.0,0.0,0.0,stationary,
1364395508,network,wifi,54.063,43.7088468,-72.283835,0.0,0.0,0.0,stationary,
1364396708,network,wifi,69.753,43.7086505,-72.2836272,0.0,0.0,0.0,stationary,
1364397910,network,wifi,41.392,43.7069069,-72.2870074,0.0,0.0,0.0,moving,
1364399108,network,wifi,32.958,43.7069051,-72.2869847,0.0,0.0,0.0,moving,
1364400308,network,wifi,42.368,43.7068829,-72.2870015,0.0,0.0,0.0,stationary,
1364401506,gps,,8.0,43.70703301,-72.28750718,167.399993896,260.1,1.25,,
1364402710,network,wifi,29.867,43.7029256,-72.2909223,0.0,0.0,0.0,moving,
1364403908,network,wifi,21.878,43.7029311,-72.2909562,0.0,0.0,0.0,moving,
1364405108,network,wifi,20.0,43.7029146,-72.2909455,0.0,0.0,0.0,stationary,
1364406308,network,wifi,20.0,43.707371,-72.2891291,0.0,0.0,0.0,moving,
1364407508,network,wifi,20.0,43.7073722,-72.2891236,0.0,0.0,0.0,stationary,
1364408708,network,wifi,31.089,43.7073535,-72.2890974,0.0,0.0,0.0,stationary,
1364409908,network,wifi,30.0,43.7073724,-72.2891288,0.0,0.0,0.0,stationary,
1364411109,network,wifi,53.887,43.7073469,-72.2891088,0.0,0.0,0.0,stationary,
1364412308,network,wifi,53.581,43.7073181,-72.2891017,0.0,0.0,0.0,stationary,
1364413508,network,wifi,38.929,43.7073239,-72.2891033,0.0,0.0,0.0,moving,
