time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364519698,network,wifi,26.924,43.7066227,-72.2870019,0.0,0.0,0.0,stationary,
1364530424,network,wifi,59.51,43.6516094,-72.3099513,0.0,0.0,0.0,,
1364531623,network,wifi,56.768,43.6516192,-72.309912,0.0,0.0,0.0,,
1364532823,network,wifi,42.018,43.6515889,-72.3100187,0.0,0.0,0.0,stationary,
1364534023,network,wifi,58.733,43.6516175,-72.3099413,0.0,0.0,0.0,stationary,
1364535223,network,wifi,58.968,43.6516144,-72.3099442,0.0,0.0,0.0,stationary,
1364536423,network,wifi,58.634,43.651616,-72.3099395,0.0,0.0,0.0,stationary,
1364537623,network,wifi,58.216,43.651617,-72.3099334,0.0,0.0,0.0,stationary,
1364538826,gps,,15.0,43.65184173,-72.30983794,94.0,294.8,0.70710677,,
1364540023,network,wifi,53.888,43.6516448,-72.3098734,0.0,0.0,0.0,stationary,
1364541223,network,wifi,60.686,43.6516584,-72.3099772,0.0,0.0,0.0,stationary,
1364542423,network,wifi,57.789,43.6516299,-72.3099295,0.0,0.0,0.0,stationary,
1364543623,network,wifi,50.228,43.6516449,-72.3098184,0.0,0.0,0.0,stationary,
1364544823,network,wifi,61.227,43.6516575,-72.3099852,0.0,0.0,0.0,stationary,
1364546023,network,wifi,59.904,43.6516603,-72.3099657,0.0,0.0,0.0,stationary,
1364547223,network,wifi,50.659,43.6516462,-72.3098251,0.0,0.0,0.0,stationary,
1364548423,network,wifi,60.268,43.6516598,-72.3099711,0.0,0.0,0.0,stationary,
1364549623,network,wifi,60.383,43.6516579,-72.3099726,0.0,0.0,0.0,stationary,
1364550823,network,wifi,28.0,43.651641,-72.3098869,0.0,0.0,0.0,moving,
1364552023,network,wifi,57.86,43.6516284,-72.3099303,0.0,0.0,0.0,stationary,
1364553223,network,wifi,57.637,43.6516293,-72.3099271,0.0,0.0,0.0,stationary,
1364554423,network,wifi,57.637,43.6516293,-72.3099271,0.0,0.0,0.0,stationary,
1364555623,network,wifi,56.382,43.6516558,-72.3099124,0.0,0.0,0.0,stationary,
1364556823,network,wifi,59.368,43.6516257,-72.3099525,0.0,0.0,0.0,stationary,
1364558023,network,wifi,59.337,43.651625,-72.3099519,0.0,0.0,0.0,stationary,
1364559223,network,wifi,60.739,43.6516207,-72.3099722,0.0,0.0,0.0,stationary,
1364560423,network,wifi,57.995,43.6516484,-72.3099356,0.0,0.0,0.0,stationary,
1364561623,network,wifi,57.995,43.6516484,-72.3099356,0.0,0.0,0.0,stationary,
1364562823,network,wifi,60.689,43.6516589,-72.3099773,0.0,0.0,0.0,stationary,
