time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364359533,gps,,12.0,43.70517652,-72.28308366,132.199996948,0.0,0.0,,
1364360733,gps,,14.0,43.70532176,-72.28312506,128.899993896,0.0,0.0,,
1364361933,gps,,13.0,43.70535006,-72.28333237,129.800003052,0.0,0.0,,
1364363133,gps,,18.0,43.70531707,-72.28322151,134.600006104,0.0,0.0,,
1364364333,gps,,10.0,43.70548106,-72.28325149,137.0,0.0,0.0,,
1364365533,gps,,14.0,43.70537221,-72.28331908,112.5,0.0,0.0,,
1364367933,gps,,19.0,43.70536063,-72.28312511,135.699996948,0.0,0.0,,
1364369133,gps,,11.0,43.70531111,-72.28309032,142.0,0.0,0.0,,
1364372732,gps,,5.0,43.70539083,-72.28306849,131.699996948,0.0,0.0,,
1364373932,gps,,23.0,43.7051916,-72.28303375,141.399993896,0.0,0.0,,
1364375132,gps,,10.0,43.70531202,-72.28313565,119.699996948,40.8,0.5,,
1364376332,gps,,12.0,43.70550087,-72.28324792,107.599998474,0.0,0.0,,
1364377532,gps,,27.0,43.70539459,-72.28304228,139.399993896,0.0,0.0,,
1364379932,gps,,13.0,43.70524911,-72.28325478,148.699996948,0.0,0.0,,
1364382331,gps,,11.0,43.70538732,-72.28327459,110.900001526,0.0,0.0,,
1364383530,gps,,11.0,43.70536031,-72.28301309,128.600006104,0.0,0.0,,
1364384731,gps,,9.0,43.70523993,-72.2833114,139.300003052,0.0,0.0,,
1364385929,gps,,12.0,43.70539493,-72.28300631,136.899993896,0.0,0.0,,
1364387131,gps,,20.0,43.70514201,-72.28310492,138.100006104,0.0,0.0,,
1364388329,gps,,9.0,43.70525247,-72.28308077,148.5,0.0,0.5,,
1364388330,gps,,9.0,43.70525296,-72.28308162,148.300003052,0.0,0.5,,
1364395540,network,wifi,78.326,43.7087605,-72.2837117,0.0,0.0,0.0,moving,
1364396738,network,wifi,40.082,43.7087405,-72.2836848,0.0,0.0,0.0,moving,
1364397939,network,wifi,24.191,43.7067251,-72.2871796,0.0,0.0,0.0,moving,
