time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364358386,network,wifi,25.205,43.7052254,-72.2871492,0.0,0.0,0.0,moving,
1364359586,network,wifi,33.059,43.7052157,-72.2871937,0.0,0.0,0.0,stationary,
1364360786,network,wifi,32.962,43.7052053,-72.2870577,0.0,0.0,0.0,stationary,
1364361986,network,wifi,31.669,43.7052161,-72.2870791,0.0,0.0,0.0,stationary,
1364363186,network,wifi,35.679,43.7051903,-72.287105,0.0,0.0,0.0,stationary,
1364364386,network,wifi,34.496,43.7051799,-72.2871291,0.0,0.0,0.0,stationary,
1364365586,network,wifi,33.258,43.7052035,-72.2870496,0.0,0.0,0.0,stationary,
1364366786,network,wifi,31.53,43.7051994,-72.2871037,0.0,0.0,0.0,stationary,
1364367986,network,wifi,68.199,43.7051954,-72.2870818,0.0,0.0,0.0,stationary,
1364369186,network,wifi,33.704,43.7052105,-72.2871199,0.0,0.0,0.0,stationary,
1364370386,network,wifi,34.243,43.7052136,-72.287141,0.0,0.0,0.0,stationary,
1364371586,network,wifi,33.184,43.7052402,-72.2871149,0.0,0.0,0.0,stationary,
1364372786,network,wifi,33.053,43.7051994,-72.2870898,0.0,0.0,0.0,stationary,
1364373986,network,wifi,33.788,43.7052096,-72.2871197,0.0,0.0,0.0,stationary,
1364375186,network,wifi,32.891,43.7052024,-72.2871236,0.0,0.0,0.0,stationary,
1364376386,network,wifi,33.304,43.7052422,-72.2871159,0.0,0.0,0.0,stationary,
1364377586,network,wifi,34.349,43.7051835,-72.287105,0.0,0.0,0.0,stationary,
1364378786,network,wifi,33.314,43.7051947,-72.2871058,0.0,0.0,0.0,stationary,
1364379986,network,wifi,31.58,43.7052314,-72.2871787,0.0,0.0,0.0,stationary,
1364381186,network,wifi,33.857,43.7052546,-72.2871189,0.0,0.0,0.0,stationary,
1364382386,network,wifi,59.873,43.7051107,-72.2871343,0.0,0.0,0.0,stationary,
1364383586,network,wifi,33.946,43.7052185,-72.2871349,0.0,0.0,0.0,stationary,
1364384786,network,wifi,31.203,43.7052259,-72.2870899,0.0,0.0,0.0,stationary,
1364385986,network,wifi,34.376,43.7052303,-72.2871374,0.0,0.0,0.0,stationary,
1364387186,network,wifi,34.247,43.7052485,-72.2871279,0.0,0.0,0.0,stationary,
1364388386,network,wifi,65.281,43.7051725,-72.2871649,0.0,0.0,0.0,stationary,
1364389586,network,wifi,69.634,43.7052137,-72.2871677,0.0,0.0,0.0,stationary,
1364390786,network,wifi,59.99,43.7051107,-72.2871233,0.0,0.0,0.0,stationary,
1364393188,network,wifi,45.562,43.7088319,-72.2839614,0.0,0.0,0.0,moving,
1364394386,network,wifi,43.153,43.7087734,-72.2838817,0.0,0.0,0.0,moving,
1364395586,network,wifi,53.712,43.7087771,-72.2838419,0.0,0.0,0.0,stationary,
1364396786,network,wifi,47.689,43.7086716,-72.2836207,0.0,0.0,0.0,stationary,
1364397987,network,wifi,34.269,43.7056448,-72.2889278,0.0,0.0,0.0,moving,
1364399186,network,wifi,37.801,43.7055806,-72.289044,0.0,0.0,0.0,moving,
1364400386,network,wifi,31.196,43.7057152,-72.2888648,0.0,0.0,0.0,stationary,
1364401586,network,wifi,46.604,43.7055468,-72.2890567,0.0,0.0,0.0,stationary,
1364402786,network,wifi,39.906,43.7056157,-72.2890176,0.0,0.0,0.0,stationary,
1364403986,network,wifi,31.295,43.7056693,-72.2888951,0.0,0.0,0.0,stationary,
1364406387,network,wifi,44.839,43.7005383,-72.2893635,0.0,0.0,0.0,moving,
1364407587,network,wifi,20.0,43.7027688,-72.2899761,0.0,0.0,0.0,moving,
1364408786,network,wifi,42.561,43.7052292,-72.2870566,0.0,0.0,0.0,moving,
1364409986,network,wifi,70.634,43.7052158,-72.2870941,0.0,0.0,0.0,moving,
1364411187,network,wifi,69.559,43.7052037,-72.2870924,0.0,0.0,0.0,stationary,
1364412386,network,wifi,37.5,43.70519,-72.2870501,0.0,0.0,0.0,stationary,
1364413586,network,wifi,66.34,43.7051766,-72.2871561,0.0,0.0,0.0,stationary,
1364414786,network,wifi,29.191,43.705259,-72.2871265,0.0,0.0,0.0,stationary,
1364415986,network,wifi,69.168,43.7052021,-72.2871113,0.0,0.0,0.0,stationary,
1364417186,network,wifi,66.644,43.7051835,-72.2871944,0.0,0.0,0.0,stationary,
