time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364501742,network,wifi,23.0,43.706616,-72.2870224,0.0,0.0,0.0,stationary,
1364502942,network,wifi,27.286,43.7065886,-72.287128,0.0,0.0,0.0,moving,
1364504142,network,wifi,30.679,43.7065886,-72.287074,0.0,0.0,0.0,stationary,
1364505342,network,wifi,28.116,43.7066098,-72.2871048,0.0,0.0,0.0,stationary,
1364506542,network,wifi,26.649,43.7066131,-72.2871263,0.0,0.0,0.0,stationary,
1364507742,network,cell,3146.0,43.6457118,-72.3234652,0.0,0.0,0.0,moving,
1364508944,network,cell,3146.0,43.6457118,-72.3234652,0.0,0.0,0.0,moving,
1364509455,network,cell,3146.0,43.6457118,-72.3234652,0.0,0.0,0.0,stationary,
1364511343,network,cell,3146.0,43.6457118,-72.3234652,0.0,0.0,0.0,moving,
1364511350,network,cell,3146.0,43.6457118,-72.3234652,0.0,0.0,0.0,moving,
1364513742,network,wifi,38.155,43.7065787,-72.2870872,0.0,0.0,0.0,moving,
1364514942,network,wifi,36.928,43.7066103,-72.2871123,0.0,0.0,0.0,moving,
1364516142,network,wifi,39.972,43.7066045,-72.287104,0.0,0.0,0.0,stationary,
1364517342,network,wifi,30.374,43.7065876,-72.2870793,0.0,0.0,0.0,stationary,
1364518542,network,wifi,29.509,43.7065767,-72.2870988,0.0,0.0,0.0,stationary,
1364519742,network,wifi,31.973,43.7065818,-72.2870568,0.0,0.0,0.0,stationary,
1364520942,network,wifi,30.134,43.7066031,-72.2870761,0.0,0.0,0.0,stationary,
1364522142,network,wifi,30.683,43.7065895,-72.2870735,0.0,0.0,0.0,stationary,
1364523342,network,wifi,27.714,43.7066009,-72.287115,0.0,0.0,0.0,stationary,
1364524542,network,wifi,30.156,43.7065902,-72.2870815,0.0,0.0,0.0,stationary,
1364525741,network,wifi,39.543,43.7065996,-72.2870706,0.0,0.0,0.0,stationary,
1364526942,network,wifi,30.314,43.70659,-72.2870791,0.0,0.0,0.0,stationary,
1364528142,network,wifi,29.848,43.7066052,-72.2870797,0.0,0.0,0.0,stationary,
1364529341,network,wifi,36.774,43.7066014,-72.2871304,0.0,0.0,0.0,stationary,
