time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364408075,network,wifi,22.14,43.7066066,-72.2870412,0.0,0.0,0.0,,
1364410474,network,wifi,23.171,43.7066053,-72.2870489,0.0,0.0,0.0,,
1364422416,network,wifi,21.94,43.70661,-72.2870432,0.0,0.0,0.0,,
1364424816,network,wifi,23.775,43.7035714,-72.2960883,0.0,0.0,0.0,moving,
1364426016,network,wifi,24.85,43.7035718,-72.2960721,0.0,0.0,0.0,stationary,
1364427216,network,wifi,20.0,43.7035437,-72.2960649,0.0,0.0,0.0,moving,
1364428416,network,wifi,24.123,43.7035542,-72.2960864,0.0,0.0,0.0,stationary,
1364429616,network,wifi,23.0,43.7035723,-72.2960523,0.0,0.0,0.0,moving,
1364430816,network,wifi,24.609,43.7035975,-72.2960738,0.0,0.0,0.0,stationary,
1364432016,network,wifi,26.925,43.7035981,-72.2960392,0.0,0.0,0.0,stationary,
1364433216,network,wifi,26.925,43.7035981,-72.2960392,0.0,0.0,0.0,stationary,
1364434416,network,wifi,20.0,43.7035756,-72.2961602,0.0,0.0,0.0,stationary,
1364435616,network,wifi,20.0,43.7035756,-72.2961602,0.0,0.0,0.0,stationary,
1364436816,network,wifi,20.0,43.7035407,-72.296235,0.0,0.0,0.0,stationary,
1364438016,network,wifi,20.0,43.7035432,-72.2962349,0.0,0.0,0.0,stationary,
1364439216,network,wifi,20.0,43.7035445,-72.2962231,0.0,0.0,0.0,stationary,
1364440416,network,wifi,20.966,43.7035361,-72.2961405,0.0,0.0,0.0,stationary,
1364441616,network,wifi,24.99,43.7035813,-72.2960689,0.0,0.0,0.0,stationary,
1364442816,network,wifi,22.0,43.7035848,-72.2960095,0.0,0.0,0.0,stationary,
1364444016,network,wifi,20.0,43.7035437,-72.2960649,0.0,0.0,0.0,moving,
1364445216,network,wifi,20.0,43.7035437,-72.2960649,0.0,0.0,0.0,stationary,
1364446417,network,wifi,34.0,43.7036156,-72.2961137,0.0,0.0,0.0,stationary,
1364447616,network,wifi,23.0,43.7035557,-72.2960997,0.0,0.0,0.0,moving,
1364448816,network,wifi,27.913,43.7035848,-72.2960249,0.0,0.0,0.0,moving,
1364450016,network,wifi,25.039,43.7035629,-72.2960707,0.0,0.0,0.0,stationary,
1364451216,network,wifi,21.017,43.7035737,-72.2961294,0.0,0.0,0.0,stationary,
1364452416,network,wifi,21.0,43.7035849,-72.29599,0.0,0.0,0.0,stationary,
1364453616,network,wifi,35.608,43.7035798,-72.2961363,0.0,0.0,0.0,stationary,
1364454816,network,wifi,35.34,43.7036073,-72.2960457,0.0,0.0,0.0,stationary,
1364456016,network,wifi,32.369,43.7036154,-72.2960696,0.0,0.0,0.0,stationary,
1364457216,network,wifi,32.509,43.7036128,-72.2961002,0.0,0.0,0.0,stationary,
1364458416,network,wifi,24.081,43.7035707,-72.2960838,0.0,0.0,0.0,stationary,
1364459616,network,wifi,27.0,43.7035658,-72.2960667,0.0,0.0,0.0,stationary,
1364460816,network,wifi,25.321,43.7035948,-72.2960632,0.0,0.0,0.0,stationary,
1364462016,network,wifi,34.478,43.7035934,-72.2960564,0.0,0.0,0.0,stationary,
1364463216,network,wifi,37.527,43.7035839,-72.2960408,0.0,0.0,0.0,stationary,
1364464416,network,wifi,35.449,43.7036053,-72.2960509,0.0,0.0,0.0,stationary,
1364465616,network,wifi,35.592,43.7036008,-72.2960731,0.0,0.0,0.0,stationary,
1364466816,network,wifi,24.333,43.7036125,-72.2960784,0.0,0.0,0.0,stationary,
1364468016,network,wifi,32.915,43.7036107,-72.2960523,0.0,0.0,0.0,stationary,
1364469216,network,wifi,33.919,43.7035998,-72.2960522,0.0,0.0,0.0,stationary,
1364470416,network,wifi,26.068,43.7035769,-72.2960532,0.0,0.0,0.0,stationary,
1364471616,network,wifi,30.924,43.7036325,-72.2960507,0.0,0.0,0.0,stationary,
1364472816,network,wifi,37.346,43.7035797,-72.296093,0.0,0.0,0.0,stationary,
1364474016,network,wifi,26.073,43.7035824,-72.2960526,0.0,0.0,0.0,stationary,
1364475216,network,wifi,34.035,43.7036011,-72.2960265,0.0,0.0,0.0,stationary,
1364476416,network,wifi,27.476,43.7035952,-72.296031,0.0,0.0,0.0,stationary,
1364477616,network,wifi,21.0,43.7035984,-72.2960649,0.0,0.0,0.0,stationary,
1364478816,network,wifi,22.751,43.7035877,-72.2961019,0.0,0.0,0.0,stationary,
1364480016,network,wifi,24.92,43.7035769,-72.2960704,0.0,0.0,0.0,stationary,
1364481216,network,wifi,23.665,43.7035926,-72.296088,0.0,0.0,0.0,stationary,
1364482416,network,wifi,27.067,43.7035676,-72.2960394,0.0,0.0,0.0,stationary,
1364483616,network,wifi,34.765,43.7035885,-72.2960958,0.0,0.0,0.0,stationary,
1364484816,network,wifi,23.928,43.7035622,-72.2960876,0.0,0.0,0.0,stationary,
1364485423,network,wifi,23.226,43.7035794,-72.2960955,0.0,0.0,0.0,stationary,
1364487217,network,wifi,73.844,43.7086225,-72.2836743,0.0,0.0,0.0,moving,
1364488416,network,wifi,69.327,43.708679,-72.2836846,0.0,0.0,0.0,moving,
1364489616,network,wifi,66.654,43.7086856,-72.283737,0.0,0.0,0.0,stationary,
1364490817,network,wifi,20.0,43.705769,-72.2877903,0.0,0.0,0.0,moving,
1364492016,network,wifi,20.0,43.7057981,-72.2878737,0.0,0.0,0.0,moving,
1364493216,network,wifi,39.0,43.7058846,-72.2879778,0.0,0.0,0.0,stationary,
1364494416,network,wifi,20.0,43.705813,-72.2878536,0.0,0.0,0.0,stationary,
1364495616,network,wifi,44.612,43.7057843,-72.2878425,0.0,0.0,0.0,stationary,
1364496224,network,wifi,45.892,43.7057754,-72.2878252,0.0,0.0,0.0,stationary,
1364496829,network,wifi,28.0,43.7040486,-72.2875881,0.0,0.0,0.0,moving,
1364499216,network,wifi,49.081,43.701584,-72.2879664,0.0,0.0,0.0,moving,
1364500416,network,wifi,48.584,43.7015999,-72.2879594,0.0,0.0,0.0,stationary,
1364501616,network,wifi,20.0,43.7015902,-72.2880398,0.0,0.0,0.0,stationary,
1364502813,network,wifi,52.064,43.6998843,-72.2892292,0.0,0.0,0.0,moving,
1364504019,network,wifi,23.979,43.7012214,-72.288206,0.0,0.0,0.0,moving,
1364505216,network,wifi,20.0,43.7012269,-72.2882065,0.0,0.0,0.0,moving,
1364506418,network,wifi,79.072,43.7022027,-72.2880175,0.0,0.0,0.0,moving,
1364507616,network,wifi,28.539,43.7021958,-72.2879696,0.0,0.0,0.0,stationary,
1364508816,network,wifi,20.0,43.702182,-72.2879471,0.0,0.0,0.0,stationary,
1364510016,network,wifi,30.733,43.7021696,-72.2879893,0.0,0.0,0.0,stationary,
1364511216,network,wifi,32.758,43.7021875,-72.2879573,0.0,0.0,0.0,stationary,
1364512416,network,wifi,40.88,43.7020075,-72.2880721,0.0,0.0,0.0,moving,
1364513616,network,wifi,40.5,43.7021778,-72.2880049,0.0,0.0,0.0,moving,
1364514818,network,wifi,21.842,43.7013532,-72.2878777,0.0,0.0,0.0,moving,
1364516016,network,wifi,20.0,43.7016228,-72.2880826,0.0,0.0,0.0,moving,
1364517216,network,wifi,59.644,43.7016392,-72.2880258,0.0,0.0,0.0,moving,
1364518416,network,wifi,20.0,43.7036221,-72.2959829,0.0,0.0,0.0,stationary,
1364519616,network,wifi,25.0,43.7035959,-72.2960426,0.0,0.0,0.0,stationary,
1364520816,network,wifi,49.5,43.7037006,-72.2959785,0.0,0.0,0.0,stationary,
1364522016,network,wifi,20.0,43.7036014,-72.2960312,0.0,0.0,0.0,stationary,
1364523216,network,wifi,22.0,43.7035878,-72.296022,0.0,0.0,0.0,moving,
1364524416,network,wifi,26.912,43.7035764,-72.2960406,0.0,0.0,0.0,stationary,
1364525616,network,wifi,38.546,43.7035702,-72.2960587,0.0,0.0,0.0,moving,
1364526816,network,wifi,42.0,43.7035602,-72.2960174,0.0,0.0,0.0,moving,
1364528016,network,wifi,20.0,43.703544,-72.2960647,0.0,0.0,0.0,moving,
1364529216,network,wifi,30.0,43.7034971,-72.2960798,0.0,0.0,0.0,stationary,
1364530416,network,wifi,33.0,43.7034729,-72.2960843,0.0,0.0,0.0,stationary,
1364531616,network,wifi,45.0,43.7037227,-72.2959626,0.0,0.0,0.0,moving,
1364532816,network,wifi,40.5,43.7034563,-72.2960862,0.0,0.0,0.0,stationary,
1364534016,network,wifi,49.5,43.7038554,-72.2959213,0.0,0.0,0.0,moving,
1364535216,network,wifi,25.0,43.7035977,-72.2961524,0.0,0.0,0.0,moving,
1364536416,network,wifi,24.992,43.7036015,-72.2960681,0.0,0.0,0.0,stationary,
1364537616,network,wifi,27.0,43.7036162,-72.2959417,0.0,0.0,0.0,stationary,
1364538816,network,wifi,24.897,43.7035988,-72.2960695,0.0,0.0,0.0,stationary,
1364540016,network,wifi,28.254,43.7035941,-72.2960194,0.0,0.0,0.0,stationary,
1364541216,network,wifi,23.591,43.7035647,-72.2960922,0.0,0.0,0.0,stationary,
1364542416,network,wifi,27.0,43.7036341,-72.2959849,0.0,0.0,0.0,stationary,
1364543616,network,wifi,25.0,43.7035858,-72.2960732,0.0,0.0,0.0,stationary,
1364544816,network,wifi,40.5,43.7035324,-72.2959967,0.0,0.0,0.0,stationary,
1364546016,network,wifi,24.0,43.7036074,-72.2960115,0.0,0.0,0.0,stationary,
1364547216,network,wifi,26.221,43.7036058,-72.2959963,0.0,0.0,0.0,stationary,
1364548416,network,wifi,24.0,43.7036277,-72.2960909,0.0,0.0,0.0,stationary,
1364549616,network,wifi,25.674,43.7035878,-72.2960582,0.0,0.0,0.0,stationary,
1364550816,network,wifi,21.0,43.7035657,-72.2960508,0.0,0.0,0.0,stationary,
1364552016,network,wifi,23.485,43.7035924,-72.2960907,0.0,0.0,0.0,stationary,
1364553216,network,wifi,25.0,43.7035824,-72.2960617,0.0,0.0,0.0,stationary,
1364554416,network,wifi,25.0,43.7035766,-72.2961049,0.0,0.0,0.0,stationary,
1364555616,network,wifi,29.345,43.7035847,-72.2960035,0.0,0.0,0.0,stationary,
1364556816,network,wifi,26.559,43.7035841,-72.2960452,0.0,0.0,0.0,stationary,
1364558016,network,wifi,25.007,43.7036227,-72.2960693,0.0,0.0,0.0,stationary,
1364559216,network,wifi,26.0,43.7035881,-72.2960698,0.0,0.0,0.0,stationary,
1364560416,network,wifi,25.753,43.7036048,-72.2960568,0.0,0.0,0.0,stationary,
1364561616,network,wifi,28.005,43.7035767,-72.2960242,0.0,0.0,0.0,stationary,
1364562771,network,wifi,22.518,43.7035672,-72.2961079,0.0,0.0,0.0,stationary,
1364564016,network,wifi,37.567,43.7035811,-72.2960574,0.0,0.0,0.0,stationary,
1364565216,network,wifi,24.372,43.7035683,-72.2960798,0.0,0.0,0.0,stationary,
1364566416,network,wifi,62.59,43.7087231,-72.2837692,0.0,0.0,0.0,moving,
