time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364357164,network,wifi,21.765,43.7066013,-72.2870488,0.0,0.0,0.0,stationary,
1364358363,network,wifi,22.585,43.7065989,-72.287037,0.0,0.0,0.0,stationary,
1364359563,network,wifi,22.956,43.706605,-72.2870292,0.0,0.0,0.0,stationary,
1364360763,network,wifi,24.447,43.7065963,-72.2870092,0.0,0.0,0.0,stationary,
1364361963,network,wifi,24.93,43.7065912,-72.2870036,0.0,0.0,0.0,stationary,
1364363163,network,wifi,24.325,43.7066077,-72.2870551,0.0,0.0,0.0,stationary,
1364364363,network,wifi,25.45,43.7066023,-72.2870397,0.0,0.0,0.0,stationary,
1364365563,network,wifi,23.502,43.7066005,-72.2870223,0.0,0.0,0.0,stationary,
1364366763,network,wifi,25.101,43.7066026,-72.2870459,0.0,0.0,0.0,stationary,
1364367963,network,wifi,24.876,43.7066014,-72.2870514,0.0,0.0,0.0,stationary,
1364369163,network,wifi,24.976,43.706602,-72.2869992,0.0,0.0,0.0,stationary,
1364370363,network,wifi,25.214,43.7065996,-72.2869963,0.0,0.0,0.0,stationary,
1364371563,network,wifi,27.109,43.7066003,-72.2869671,0.0,0.0,0.0,stationary,
1364372763,network,wifi,22.424,43.7066011,-72.2870387,0.0,0.0,0.0,stationary,
1364373963,network,wifi,23.027,43.7066044,-72.2870283,0.0,0.0,0.0,stationary,
1364375163,network,wifi,23.567,43.7065949,-72.2870233,0.0,0.0,0.0,stationary,
1364376363,network,wifi,22.058,43.7065993,-72.287045,0.0,0.0,0.0,stationary,
1364377563,network,wifi,22.316,43.7066013,-72.2870403,0.0,0.0,0.0,stationary,
1364378763,network,wifi,24.472,43.7066043,-72.2870062,0.0,0.0,0.0,stationary,
1364379963,network,wifi,30.595,43.7065956,-72.2870474,0.0,0.0,0.0,stationary,
1364381163,network,wifi,31.398,43.7065908,-72.2870374,0.0,0.0,0.0,stationary,
1364382363,network,wifi,24.645,43.7066022,-72.2870042,0.0,0.0,0.0,stationary,
1364383563,network,wifi,22.875,43.706608,-72.2870295,0.0,0.0,0.0,stationary,
1364384763,network,wifi,23.028,43.7065881,-72.2870344,0.0,0.0,0.0,stationary,
1364385963,network,wifi,24.302,43.7065813,-72.2870174,0.0,0.0,0.0,stationary,
1364387163,network,wifi,20.361,43.70661,-72.2870674,0.0,0.0,0.0,stationary,
1364388363,network,wifi,23.157,43.7066014,-72.2870273,0.0,0.0,0.0,stationary,
1364389563,network,wifi,25.414,43.7065952,-72.2869947,0.0,0.0,0.0,stationary,
1364390763,network,wifi,22.389,43.7065904,-72.2870434,0.0,0.0,0.0,stationary,
1364391963,network,wifi,23.886,43.7065962,-72.2870179,0.0,0.0,0.0,stationary,
1364393163,network,wifi,24.262,43.7066109,-72.2870075,0.0,0.0,0.0,stationary,
1364394363,network,wifi,21.93,43.7065964,-72.2870481,0.0,0.0,0.0,stationary,
1364395563,network,wifi,27.026,43.7065993,-72.2870317,0.0,0.0,0.0,stationary,
1364396763,network,wifi,24.323,43.706602,-72.2870092,0.0,0.0,0.0,stationary,
1364397963,network,wifi,22.862,43.7066004,-72.2870322,0.0,0.0,0.0,stationary,
1364399163,network,wifi,23.531,43.7066001,-72.287022,0.0,0.0,0.0,stationary,
1364400363,network,wifi,22.811,43.7066057,-72.2870312,0.0,0.0,0.0,stationary,
1364401563,network,wifi,25.358,43.706621,-72.2869885,0.0,0.0,0.0,stationary,
1364402763,network,wifi,23.885,43.7066246,-72.28701,0.0,0.0,0.0,stationary,
1364403963,network,wifi,24.702,43.7066012,-72.2870549,0.0,0.0,0.0,stationary,
1364405163,network,wifi,23.021,43.7065948,-72.2870318,0.0,0.0,0.0,stationary,
1364406363,network,wifi,22.504,43.706601,-72.2870375,0.0,0.0,0.0,stationary,
1364407563,network,wifi,23.963,43.7066237,-72.287009,0.0,0.0,0.0,stationary,
1364409963,network,wifi,22.12,43.7066024,-72.2870614,0.0,0.0,0.0,stationary,
1364411163,network,wifi,23.818,43.7065983,-72.2870182,0.0,0.0,0.0,stationary,
1364432845,network,wifi,23.426,43.7065938,-72.2870259,0.0,0.0,0.0,stationary,
1364434030,network,wifi,33.283,43.7065774,-72.2870068,0.0,0.0,0.0,stationary,
1364435245,network,wifi,25.679,43.7066018,-72.2870584,0.0,0.0,0.0,stationary,
1364436445,network,wifi,24.041,43.7065901,-72.2870178,0.0,0.0,0.0,stationary,
1364437628,network,wifi,23.0,43.6936486,-72.2846439,0.0,0.0,0.0,moving,
1364438845,network,wifi,24.0,43.6936484,-72.2846455,0.0,0.0,0.0,moving,
1364440045,network,wifi,25.0,43.6936483,-72.284645,0.0,0.0,0.0,stationary,
1364441245,network,wifi,25.0,43.6936483,-72.284645,0.0,0.0,0.0,stationary,
1364442445,network,wifi,25.0,43.6936483,-72.284645,0.0,0.0,0.0,stationary,
1364443645,network,wifi,27.0,43.693648,-72.2846454,0.0,0.0,0.0,stationary,
1364444845,network,wifi,23.0,43.6936486,-72.2846439,0.0,0.0,0.0,stationary,
1364446045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364447245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364448445,network,wifi,20.0,43.6936496,-72.2846434,0.0,0.0,0.0,stationary,
1364449645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364450845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364452045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364453245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364454445,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364455645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364456845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364458045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364459245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364460445,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364461645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364462845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364464045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364465245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364466445,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364467645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364468845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364470045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364471245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364472445,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364473645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364474845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364476045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364477245,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364478445,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364479645,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364480845,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364482045,network,wifi,24.0,43.6936484,-72.2846452,0.0,0.0,0.0,stationary,
1364483152,gps,,4.0,43.70096758,-72.28736592,138.300003052,267.9,1.5811388,,
1364484445,network,wifi,33.036,43.7065949,-72.2869807,0.0,0.0,0.0,moving,
1364485645,network,wifi,22.807,43.7065991,-72.2870335,0.0,0.0,0.0,moving,
1364486845,network,wifi,88.685,43.7086583,-72.2836153,0.0,0.0,0.0,moving,
1364487945,network,wifi,45.166,43.7087029,-72.2836568,0.0,0.0,0.0,moving,
1364489245,network,wifi,39.622,43.7087741,-72.2840537,0.0,0.0,0.0,stationary,
1364490445,network,wifi,20.527,43.7066202,-72.2870919,0.0,0.0,0.0,moving,
1364491646,network,wifi,24.043,43.706588,-72.2870186,0.0,0.0,0.0,moving,
1364492845,network,wifi,25.489,43.7065959,-72.2869933,0.0,0.0,0.0,stationary,
1364494045,network,wifi,25.035,43.7065898,-72.2870025,0.0,0.0,0.0,stationary,
1364495223,network,wifi,23.755,43.7065783,-72.2870423,0.0,0.0,0.0,stationary,
1364496445,network,wifi,25.15,43.706592,-72.2869999,0.0,0.0,0.0,stationary,
1364497645,network,wifi,33.825,43.7066129,-72.2869727,0.0,0.0,0.0,stationary,
1364498846,network,wifi,23.158,43.7065875,-72.2870385,0.0,0.0,0.0,stationary,
1364500045,network,wifi,31.784,43.7065833,-72.2869701,0.0,0.0,0.0,stationary,
1364501245,network,wifi,34.758,43.706587,-72.2870244,0.0,0.0,0.0,stationary,
1364502445,network,wifi,32.833,43.7065947,-72.2869768,0.0,0.0,0.0,stationary,
1364503647,network,wifi,20.0,43.7067149,-72.2873062,0.0,0.0,0.0,moving,
1364504845,network,wifi,27.415,43.7065905,-72.2870367,0.0,0.0,0.0,moving,
1364506024,network,wifi,23.486,43.7065824,-72.2870406,0.0,0.0,0.0,stationary,
1364507245,network,wifi,32.315,43.7065777,-72.2869876,0.0,0.0,0.0,stationary,
1364508446,network,wifi,26.709,43.7069157,-72.2869268,0.0,0.0,0.0,moving,
1364509625,network,wifi,30.451,43.7068771,-72.2869226,0.0,0.0,0.0,stationary,
1364510845,network,wifi,25.504,43.7065696,-72.2870039,0.0,0.0,0.0,moving,
1364512045,network,wifi,20.898,43.7065771,-72.2869929,0.0,0.0,0.0,stationary,
1364513223,network,wifi,23.263,43.7065976,-72.287027,0.0,0.0,0.0,stationary,
1364514445,network,wifi,28.4,43.7065901,-72.2870152,0.0,0.0,0.0,stationary,
1364515645,network,wifi,26.022,43.706603,-72.2869829,0.0,0.0,0.0,stationary,
1364516845,network,wifi,22.244,43.7066136,-72.2870375,0.0,0.0,0.0,stationary,
1364518045,network,wifi,28.785,43.7065846,-72.287015,0.0,0.0,0.0,stationary,
1364519245,network,wifi,23.961,43.7066179,-72.2870103,0.0,0.0,0.0,stationary,
1364520424,network,wifi,26.834,43.7066105,-72.2870196,0.0,0.0,0.0,stationary,
1364521645,network,cell,2242.0,43.7088803,-72.2855725,0.0,0.0,0.0,stationary,
1364522845,network,cell,1955.0,43.700729,-72.2859838,0.0,0.0,0.0,moving,
1364524045,network,wifi,21.0,43.6935673,-72.2846628,0.0,0.0,0.0,moving,
1364525245,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,moving,
1364526445,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364527645,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364528845,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364530045,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364531245,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364532445,network,wifi,25.0,43.6936494,-72.2846448,0.0,0.0,0.0,stationary,
1364533645,network,wifi,132.0,43.6936477,-72.2846431,0.0,0.0,0.0,stationary,
1364534845,network,wifi,30.0,43.6936484,-72.2846453,0.0,0.0,0.0,stationary,
1364536045,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364537245,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364538445,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364539645,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364540845,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364542045,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364543245,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364544445,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364545645,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364546845,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364548045,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364549245,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364550445,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364551645,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364552845,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364554045,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364555245,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364556445,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364557645,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364558845,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364560045,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364561245,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364562445,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364563645,network,wifi,22.0,43.6936488,-72.2846454,0.0,0.0,0.0,stationary,
1364564851,gps,,8.0,43.70272665,-72.28765604,130.800003052,357.5,1.5,,
1364566045,network,wifi,68.465,43.7089409,-72.2841106,0.0,0.0,0.0,moving,
1364567245,network,wifi,47.544,43.7088679,-72.2839345,0.0,0.0,0.0,stationary,
1364568445,network,wifi,41.257,43.7089283,-72.2840434,0.0,0.0,0.0,stationary,
1364569645,network,wifi,33.091,43.7089492,-72.2840357,0.0,0.0,0.0,stationary,
1364570818,network,wifi,27.812,43.7065959,-72.2870216,0.0,0.0,0.0,moving,
1364572045,network,wifi,27.31,43.7065925,-72.2870359,0.0,0.0,0.0,moving,
1364573245,network,wifi,21.177,43.7066234,-72.2870512,0.0,0.0,0.0,stationary,
1364574445,network,wifi,32.0,43.7065691,-72.2870633,0.0,0.0,0.0,moving,
1364575645,network,wifi,24.699,43.7066022,-72.2870813,0.0,0.0,0.0,stationary,
1364576845,network,wifi,30.269,43.7065916,-72.2870411,0.0,0.0,0.0,stationary,
1364577940,gps,,25.0,43.70654271,-72.28708622,134.899993896,290.9,1.5,,
1364579245,network,wifi,27.559,43.7065793,-72.2869674,0.0,0.0,0.0,stationary,
1364580445,network,wifi,30.378,43.7066038,-72.2870111,0.0,0.0,0.0,stationary,
1364581617,network,wifi,31.793,43.706592,-72.2870249,0.0,0.0,0.0,stationary,
1364582845,network,wifi,33.41,43.7065844,-72.2870012,0.0,0.0,0.0,stationary,
1364584045,network,wifi,31.815,43.7065899,-72.2870208,0.0,0.0,0.0,stationary,
1364585218,network,wifi,42.802,43.7065918,-72.2870319,0.0,0.0,0.0,stationary,
1364586445,network,wifi,32.524,43.7065916,-72.2870442,0.0,0.0,0.0,stationary,
1364587645,network,wifi,30.686,43.7065932,-72.286995,0.0,0.0,0.0,stationary,
1364588818,network,wifi,26.92,43.7065856,-72.2870229,0.0,0.0,0.0,stationary,
1364590045,network,wifi,34.604,43.7065879,-72.2870204,0.0,0.0,0.0,stationary,
